Time,realized-profits-to-value-rpv-ratio-btc-24h
2010-12-30 00:00:00+00:00,0.00235389746267065
2010-12-31 00:00:00+00:00,0.0009888068535661848
2011-01-01 00:00:00+00:00,0.0005921109889113353
2011-01-02 00:00:00+00:00,0.0024916970498137284
2011-01-03 00:00:00+00:00,0.002003421547380883
2011-01-04 00:00:00+00:00,0.0005323955789634236
2011-01-05 00:00:00+00:00,0.00096332411501953
2011-01-06 00:00:00+00:00,0.0002083398807436621
2011-01-07 00:00:00+00:00,0.0015262250780305052
2011-01-08 00:00:00+00:00,0.001819414808605908
2011-01-09 00:00:00+00:00,0.0012903477602463716
2011-01-10 00:00:00+00:00,0.008695058136177006
2011-01-11 00:00:00+00:00,0.004505687014541356
2011-01-12 00:00:00+00:00,0.0010359095490674595
2011-01-13 00:00:00+00:00,0.017550976830297958
2011-01-14 00:00:00+00:00,0.004900891947170561
2011-01-15 00:00:00+00:00,0.0027166371330099035
2011-01-16 00:00:00+00:00,0.006646542070610567
2011-01-17 00:00:00+00:00,0.004417091224703653
2011-01-18 00:00:00+00:00,0.0027831662943552304
2011-01-19 00:00:00+00:00,0.004575328949974919
2011-01-20 00:00:00+00:00,0.0026549339297302645
2011-01-21 00:00:00+00:00,0.0035481271638214238
2011-01-22 00:00:00+00:00,0.005415471116314673
2011-01-23 00:00:00+00:00,0.011366116681404859
2011-01-24 00:00:00+00:00,0.005578366350131044
2011-01-25 00:00:00+00:00,0.002886995366884176
2011-01-26 00:00:00+00:00,0.0061884234198440885
2011-01-27 00:00:00+00:00,0.089884289786174
2011-01-28 00:00:00+00:00,0.0016944531556878824
2011-01-29 00:00:00+00:00,0.0035642990491031993
2011-01-30 00:00:00+00:00,0.0028893936731693116
2011-01-31 00:00:00+00:00,0.0162092038388075
2011-02-01 00:00:00+00:00,0.02798765893692017
2011-02-02 00:00:00+00:00,0.03179613937560201
2011-02-03 00:00:00+00:00,0.007160752988089639
2011-02-04 00:00:00+00:00,0.00841456245101156
2011-02-05 00:00:00+00:00,0.01578122173202864
2011-02-06 00:00:00+00:00,0.021062395198030298
2011-02-07 00:00:00+00:00,0.0372104850987386
2011-02-08 00:00:00+00:00,0.004404598431872915
2011-02-09 00:00:00+00:00,0.0240459265262955
2011-02-10 00:00:00+00:00,0.014535989127862662
2011-02-11 00:00:00+00:00,0.011176986840682706
2011-02-12 00:00:00+00:00,0.0069569251375724344
2011-02-13 00:00:00+00:00,0.006412576257874623
2011-02-14 00:00:00+00:00,0.006478992648971182
2011-02-15 00:00:00+00:00,0.0027247178892652584
