Time,o.c,o.h,o.l,o.o
2014-03-03 00:00:00+00:00,676.820067156,701.761155626,563.155987648,563.155987648
2014-03-04 00:00:00+00:00,673.387906086,698.3208707240001,661.947074628,677.525998348
2014-03-05 00:00:00+00:00,670.1076203939999,678.596890334,652.8833964400001,673.6821172719999
2014-03-06 00:00:00+00:00,669.219942962,674.333896218,652.725958834,669.3986009500001
2014-03-07 00:00:00+00:00,632.308556588,669.657444242,616.67576492,669.657444242
2014-03-08 00:00:00+00:00,620.6247192339999,637.7760993620001,606.4437888559999,632.753326478
2014-03-09 00:00:00+00:00,638.418612898,648.47835235,614.418,617.992392558
2014-03-10 00:00:00+00:00,629.382,645.9129185439999,611.802888792,638.836986358
2014-03-11 00:00:00+00:00,635.03872797,638.70285338,616.3467745959999,628.5010288619999
2014-03-12 00:00:00+00:00,633.854888054,652.618486608,631.88079376,632.2596030340001
2014-03-13 00:00:00+00:00,641.6025862160001,649.0603076919999,633.3359216380001,634.9895856400001
2014-03-14 00:00:00+00:00,629.8350340720001,644.606699148,626.044033752,640.7370046399999
2014-03-15 00:00:00+00:00,637.415090218,639.8207474799999,626.684066836,630.946389436
2014-03-16 00:00:00+00:00,634.8101052919999,638.749396534,630.4372254980001,636.844331602
2014-03-17 00:00:00+00:00,622.84479101,634.872,619.9905736480001,634.273459464
2014-03-18 00:00:00+00:00,614.438939238,623.840735556,600.459452008,622.642869692
2014-03-19 00:00:00+00:00,611.19495134,620.9851802139999,606.401453536,613.7124100819999
2014-03-20 00:00:00+00:00,586.953250296,610.718668794,583.6317116719999,610.718668794
2014-03-21 00:00:00+00:00,570.012095636,606.828515944,562.155328006,586.4505807319999
2014-03-22 00:00:00+00:00,564.545464148,571.792295856,548.409542238,569.600447218
2014-03-23 00:00:00+00:00,559.690294744,568.73529797,557.07852261,564.191851338
2014-03-24 00:00:00+00:00,584.911571278,589.765330318,547.0,561.7339428140001
2014-03-25 00:00:00+00:00,583.845073968,586.066360872,569.905603064,585.45262454
2014-03-26 00:00:00+00:00,579.087233466,590.45180902,567.395876744,583.222818436
2014-03-27 00:00:00+00:00,472.14433733800007,581.4146991480001,472.14433733800007,581.4146991480001
2014-03-28 00:00:00+00:00,501.09610014200007,523.553442424,470.99997069,479.15828344600004
2014-03-29 00:00:00+00:00,491.9478371900001,507.17240867199996,488.153188304,502.74045943399994
2014-03-30 00:00:00+00:00,458.77462072399993,491.2106189700001,438.09524901000003,491.2106189700001
2014-03-31 00:00:00+00:00,457.02355456799995,483.214619744,440.25027208399996,460.18888505000007
2014-04-01 00:00:00+00:00,479.31229068600004,502.414111444,454.549437512,455.592982028
2014-04-02 00:00:00+00:00,439.626726544,493.290898724,432.60967573,479.14513386600004
2014-04-03 00:00:00+00:00,449.53955801,456.66556583199997,416.862510842,438.050092702
2014-04-04 00:00:00+00:00,451.900550232,457.836299832,431.188346102,450.45490486399996
2014-04-05 00:00:00+00:00,463.62556298400006,463.62556298400006,444.49122465600004,450.490645986
2014-04-06 00:00:00+00:00,457.883594364,464.93999999999994,451.26469816200006,464.18249251200007
2014-04-07 00:00:00+00:00,448.95518037,461.937706344,446.05231097000006,460.31076169999994
2014-04-08 00:00:00+00:00,453.33637541999997,458.772469744,446.78104553800006,446.977629848
2014-04-09 00:00:00+00:00,443.06191353799994,456.976986544,439.627685928,453.57
2014-04-10 00:00:00+00:00,363.851086082,442.26971459799995,359.619699914,441.7507559739999
2014-04-11 00:00:00+00:00,423.4131448,430.4977404339999,347.778087658,363.628596968
2014-04-12 00:00:00+00:00,423.368963092,439.278961844,414.69756752,422.99799999999993
2014-04-13 00:00:00+00:00,416.86460415399995,427.75,398.40118143,425.05999235999997
2014-04-14 00:00:00+00:00,459.09800582400004,473.61896831399997,408.228348928,417.20204804599996
2014-04-15 00:00:00+00:00,522.29491627,526.217172028,454.122617444,460.82325141599995
2014-04-16 00:00:00+00:00,527.687720992,546.786017148,498.500187362,523.3648112400001
2014-04-17 00:00:00+00:00,498.366678046,533.3854130220001,484.96943615199996,528.8837635120001
2014-04-18 00:00:00+00:00,482.26565610000006,503.292178928,472.803131658,499.02612939400007
2014-04-19 00:00:00+00:00,504.842390182,507.197655424,472.97800000000007,481.75144557999994
2014-04-20 00:00:00+00:00,500.39539342999996,514.791951104,493.797831048,505.465853576
2014-04-21 00:00:00+00:00,497.251879218,513.652567866,494.29477999400007,500.246385964
2014-04-22 00:00:00+00:00,489.99280993799994,504.61093861,486.81062181,498.77154585200003
2014-04-23 00:00:00+00:00,492.0000000000001,495.2,484.858046214,489.97866494
2014-04-24 00:00:00+00:00,502.220952572,503.90979503799997,480.1221084299999,491.9930508360001
2014-04-25 00:00:00+00:00,466.88685158400006,502.64646242,441.928585982,502.64646242
2014-04-26 00:00:00+00:00,461.04532600000005,468.89388156800004,451.49608787999995,466.5221456779999
2014-04-27 00:00:00+00:00,434.374768044,461.439746388,434.374768044,460.521222116
2014-04-28 00:00:00+00:00,442.82037402,450.85159095999995,425.34420797599995,430.16592174399995
2014-04-29 00:00:00+00:00,448.0,453.338199522,433.52473942999995,441.356742492
2014-04-30 00:00:00+00:00,448.89941997000005,452.312129564,436.028669958,447.41628303799996
2014-05-01 00:00:00+00:00,460.70126204400003,464.872351892,449.057372166,449.057372166
2014-05-02 00:00:00+00:00,454.35562384599996,462.491603938,445.111250068,461.91495017399996
2014-05-03 00:00:00+00:00,439.87207680600005,454.09799999999996,431.770679492,452.8907404799999
2014-05-04 00:00:00+00:00,437.933060358,441.81798608199995,430.92225565000007,439.28599999999994
2014-05-05 00:00:00+00:00,433.0,444.164483096,427.202371658,435.88
2014-05-06 00:00:00+00:00,428.01000000000005,433.59132480799997,420.92136449,433.0
2014-05-07 00:00:00+00:00,440.92028681400006,451.47113523199994,426.822853588,429.17614832199996
2014-05-08 00:00:00+00:00,439.0813533279999,449.52291083,439.0813533279999,441.10817764599994
2014-05-09 00:00:00+00:00,451.468934602,456.78571272400006,438.134854626,439.75281136399997
2014-05-10 00:00:00+00:00,456.543988148,458.26515683200006,449.8,452.686
2014-05-11 00:00:00+00:00,439.14571257999995,457.8881193380001,432.3220784399999,457.8881193380001
2014-05-12 00:00:00+00:00,442.46349,443.54957274199995,434.31528967799994,439.19608679000004
2014-05-13 00:00:00+00:00,439.10721898599996,442.63507751,433.573070088,441.23306432399994
2014-05-14 00:00:00+00:00,445.75451883200003,449.257811392,438.93002497400005,439.088
2014-05-15 00:00:00+00:00,446.33672478999995,451.95166134199997,445.076202948,445.076202948
2014-05-16 00:00:00+00:00,447.269647738,452.0035090519999,445.0,446.166
2014-05-17 00:00:00+00:00,450.0057898,451.39,445.86675678,447.24370556
2014-05-18 00:00:00+00:00,446.898,451.41,445.04549233999995,449.5597930299999
2014-05-19 00:00:00+00:00,448.17908049199997,450.0,444.01205328199995,446.97323689200005
2014-05-20 00:00:00+00:00,489.19391193599995,498.473003402,447.14,448.34
2014-05-21 00:00:00+00:00,493.694430672,498.646,487.95422734000005,489.06641914600004
2014-05-22 00:00:00+00:00,529.49782271,529.49782271,492.652637112,493.98972402400005
2014-05-23 00:00:00+00:00,523.491528154,546.619101242,521.2446474279999,528.6459236359999
2014-05-24 00:00:00+00:00,528.214489126,528.591661966,515.6401281440001,523.7643105180001
2014-05-25 00:00:00+00:00,573.07334608,584.2706583639999,528.22,528.447801
2014-05-26 00:00:00+00:00,583.558250216,591.141289622,566.504673582,573.8640161599999
2014-05-27 00:00:00+00:00,573.185524618,593.424321314,552.21107165,582.770881972
2014-05-28 00:00:00+00:00,580.266611644,582.2339070060001,564.293549516,573.6870336860001
2014-05-29 00:00:00+00:00,570.35,581.7380530620001,561.9181428180001,581.308573808
2014-05-30 00:00:00+00:00,621.18,627.650320102,568.91,572.37
2014-05-31 00:00:00+00:00,627.3743539159999,628.450005546,611.071525284,621.4060000000001
2014-06-01 00:00:00+00:00,629.8553311400001,680.867915922,622.0778491,627.7050929999999
2014-06-02 00:00:00+00:00,662.0855888839999,674.2849237759999,616.241457688,628.8122850459999
2014-06-03 00:00:00+00:00,669.938043516,679.780297186,653.2425125039999,664.4830217800001
2014-06-04 00:00:00+00:00,642.357380702,672.9026971259999,624.29615105,670.4144187280001
2014-06-05 00:00:00+00:00,661.48,668.04529155,639.890303996,640.61607581
2014-06-06 00:00:00+00:00,649.0938278240001,662.0615514599999,649.0938278240001,660.2636913460001
2014-06-07 00:00:00+00:00,657.122319458,657.122319458,639.142000748,647.811993498
2014-06-08 00:00:00+00:00,657.9504511279999,660.2814189200001,652.02,657.076
2014-06-09 00:00:00+00:00,648.3175507240001,658.4798139999999,641.9619115520001,657.5806300840001
2014-06-10 00:00:00+00:00,648.549935972,657.099242474,643.570210642,648.826626292
2014-06-11 00:00:00+00:00,622.5026906339999,651.984,619.77906377,647.63
2014-06-12 00:00:00+00:00,571.006454714,630.2311643419999,553.078831362,622.583953772
2014-06-13 00:00:00+00:00,591.983880914,610.968107784,568.148721418,571.6224151179999
2014-06-14 00:00:00+00:00,568.1956108239999,592.424872502,540.37927285,592.424872502
2014-06-15 00:00:00+00:00,590.40657709,591.568055638,552.2957531239999,567.180218172
2014-06-16 00:00:00+00:00,586.980456142,609.373871518,584.394741958,591.55645425
2014-06-17 00:00:00+00:00,606.443230048,608.250972174,583.116724102,586.50303656
2014-06-18 00:00:00+00:00,607.0,615.4901727099999,600.5891070719999,605.6605579039999
2014-06-19 00:00:00+00:00,593.11789317,609.79,593.11789317,607.984236536
2014-06-20 00:00:00+00:00,588.950932812,597.804257044,581.7305651419999,591.170424498
2014-06-21 00:00:00+00:00,589.036790108,594.142522956,581.0023311699999,589.8043102260001
2014-06-22 00:00:00+00:00,600.0404249320001,604.958968992,589.4056775,591.960825548
2014-06-23 00:00:00+00:00,588.193980926,601.0,582.040955326,600.35195937
2014-06-24 00:00:00+00:00,573.3281355759999,588.241884328,573.3281355759999,588.2313890620001
2014-06-25 00:00:00+00:00,560.4947890579999,578.3494616119999,557.76639441,575.071628986
2014-06-26 00:00:00+00:00,579.622750878,579.770338962,558.823108972,559.4798903880001
2014-06-27 00:00:00+00:00,599.929629306,599.929629306,575.7069772540001,580.09
2014-06-28 00:00:00+00:00,590.5955207659999,603.7394330239999,590.5955207659999,599.104664616
2014-06-29 00:00:00+00:00,599.89,601.213849322,589.7159716479999,589.7159716479999
2014-06-30 00:00:00+00:00,638.68650652,646.4998483659999,596.37,599.827216794
2014-07-01 00:00:00+00:00,639.157792748,658.203095624,638.025772964,642.2976731379999
2014-07-02 00:00:00+00:00,650.071232986,656.784018618,638.0148716719999,640.011402964
2014-07-03 00:00:00+00:00,646.6670635520001,652.315688884,639.819757566,650.3723962759999
2014-07-04 00:00:00+00:00,627.258726514,650.44,622.615811234,647.5739824720001
2014-07-05 00:00:00+00:00,630.747663504,632.949673178,624.381530432,628.81
2014-07-06 00:00:00+00:00,631.4238304700001,637.691850122,625.9532225639999,630.5401322399999
2014-07-07 00:00:00+00:00,622.774120722,635.852833808,613.6078345779999,629.5608795539999
2014-07-08 00:00:00+00:00,624.2982841780001,626.22,618.235165428,622.09
2014-07-09 00:00:00+00:00,621.8734082320001,626.8166363820001,618.89,625.069642982
2014-07-10 00:00:00+00:00,616.775924134,623.819217,608.20311857,621.33450413
2014-07-11 00:00:00+00:00,634.129679252,634.967066342,614.52,616.8654414619999
2014-07-12 00:00:00+00:00,636.46644725,639.712422728,629.10381156,634.200062216
2014-07-13 00:00:00+00:00,630.5449909639999,638.419165218,626.37359558,637.8979999999999
2014-07-14 00:00:00+00:00,619.701223542,631.893335174,617.038505198,629.439864222
2014-07-15 00:00:00+00:00,623.5592835140001,624.987080052,618.8850798999999,621.183694096
2014-07-16 00:00:00+00:00,615.9106732139999,624.5051087539999,612.81703034,623.29000729
2014-07-17 00:00:00+00:00,623.7643585440001,628.688185908,611.195723308,615.024492288
2014-07-18 00:00:00+00:00,631.42881345,632.67,619.0821075380001,624.518
2014-07-19 00:00:00+00:00,629.726,632.279841648,625.95,631.8076620520001
2014-07-20 00:00:00+00:00,625.846605424,630.0,620.4294579560001,630.0
2014-07-21 00:00:00+00:00,621.830136434,627.0069327819999,616.4354299639999,626.8838761119998
2014-07-22 00:00:00+00:00,619.567647252,624.797737164,618.96,621.584959816
2014-07-23 00:00:00+00:00,619.926984708,622.9789442139999,617.44175636,618.9466732
2014-07-24 00:00:00+00:00,603.820880232,621.98,592.31465355,620.991779894
2014-07-25 00:00:00+00:00,602.8812411219999,608.874000712,594.0445525060001,603.97481455
2014-07-26 00:00:00+00:00,595.95700884,602.99,590.033011936,602.880695656
2014-07-27 00:00:00+00:00,591.9597686699999,602.488909126,590.161896714,596.239043766
2014-07-28 00:00:00+00:00,589.3779206380001,594.787109912,571.673865124,593.334307096
2014-07-29 00:00:00+00:00,585.1045461199999,591.25984989,578.5402992100001,587.31322849
2014-07-30 00:00:00+00:00,563.3470577280001,585.909739612,559.149733002,584.549477938
2014-07-31 00:00:00+00:00,582.037732788,588.9192623360001,557.015234524,562.2359036380001
2014-08-01 00:00:00+00:00,598.2,606.28319076,582.2527022020001,584.18605967
2014-08-02 00:00:00+00:00,589.306,598.0373905260001,584.998018886,597.859348026
2014-08-03 00:00:00+00:00,586.489508506,590.453749162,578.4892704279999,589.2512554820001
2014-08-04 00:00:00+00:00,588.479331236,595.163510112,583.596870398,588.956064218
2014-08-05 00:00:00+00:00,580.340990122,589.0,579.0345307519999,588.5
2014-08-06 00:00:00+00:00,582.416533308,586.240142422,576.9554551240001,581.734
2014-08-07 00:00:00+00:00,584.81249954,591.525158694,579.150267204,582.135265272
2014-08-08 00:00:00+00:00,588.78812401,594.9991319200001,584.788,586.38576296
2014-08-09 00:00:00+00:00,589.242055856,590.590772226,585.362,588.143315888
2014-08-10 00:00:00+00:00,590.785817632,596.983632,586.02351404,589.498
2014-08-11 00:00:00+00:00,573.9565111500001,590.9899028359999,572.2371018,590.985904648
2014-08-12 00:00:00+00:00,567.831212848,574.148,562.153561882,574.097447746
2014-08-13 00:00:00+00:00,549.790349374,571.726504792,526.0761359640001,569.2683862800001
2014-08-14 00:00:00+00:00,507.38701780400004,549.803900188,498.440555918,549.803900188
2014-08-15 00:00:00+00:00,501.237741262,520.5644686339999,485.942948976,508.662303162
2014-08-16 00:00:00+00:00,522.748127092,528.2065772960001,485.52609167,501.470259202
2014-08-17 00:00:00+00:00,498.22564087800004,524.167805662,486.232692622,522.527034112
2014-08-18 00:00:00+00:00,473.215708716,509.014642722,447.93962909600003,498.13061507000003
2014-08-19 00:00:00+00:00,491.00693467,493.416956808,458.969435942,473.80726116799997
2014-08-20 00:00:00+00:00,518.0240521100001,526.1352459359999,467.58952315799996,491.44246263
2014-08-21 00:00:00+00:00,520.3913133,533.6132805300001,511.47702003600006,516.5974835899999
2014-08-22 00:00:00+00:00,514.794876152,525.593730072,502.61085105599994,520.176775616
2014-08-23 00:00:00+00:00,496.190259712,514.654118056,489.76227774999995,514.654118056
2014-08-24 00:00:00+00:00,507.644099696,513.7346731159998,496.463122336,498.197508604
2014-08-25 00:00:00+00:00,503.1851232,508.30846592,497.25003153399996,507.475108752
2014-08-26 00:00:00+00:00,513.621734654,515.1915376320001,502.872852366,502.88383432599994
2014-08-27 00:00:00+00:00,511.792230472,522.69793634,510.487966772,514.3579343200001
2014-08-28 00:00:00+00:00,506.53819895799995,514.97992418,506.288446372,510.9219024800001
2014-08-29 00:00:00+00:00,509.04553304800004,513.548475134,502.068809918,506.90263656400003
2014-08-30 00:00:00+00:00,501.001790512,508.916,498.7685413319999,508.26084835600005
2014-08-31 00:00:00+00:00,478.87886742800004,504.623152072,474.29368127800007,501.16108117799996
2014-09-01 00:00:00+00:00,475.34660947400005,486.38650933200006,472.32792589,479.05855565600007
2014-09-02 00:00:00+00:00,473.803368534,484.36979806600004,470.849666934,474.82520896000005
2014-09-03 00:00:00+00:00,474.54419272800004,477.98999999999995,471.69029381,473.715302592
2014-09-04 00:00:00+00:00,488.60745904,493.45161502,472.25918032,474.5772718
2014-09-05 00:00:00+00:00,477.642145722,489.844567096,474.03693476,489.534
2014-09-06 00:00:00+00:00,479.74170882,484.93325800800005,477.40706381,477.907473476
2014-09-07 00:00:00+00:00,476.11974577,482.80163831600004,475.01570168599994,479.6240000000001
2014-09-08 00:00:00+00:00,468.030480732,477.929794304,459.2198597,477.237114982
2014-09-09 00:00:00+00:00,473.375732486,475.648720812,460.992989518,468.32918448199996
2014-09-10 00:00:00+00:00,477.60737498399993,488.172739366,473.70459687600004,473.70459687600004
2014-09-11 00:00:00+00:00,477.41388296800005,480.0,468.49027022999996,477.25933307199995
2014-09-12 00:00:00+00:00,474.19739259,477.87785182000005,464.47385524000003,476.68160195
2014-09-13 00:00:00+00:00,477.127472342,480.00588251400006,468.357088752,472.466401444
2014-09-14 00:00:00+00:00,474.606315074,481.0131620439999,473.82362003200006,477.78824655999995
2014-09-15 00:00:00+00:00,469.57152418,479.48999999999995,469.57152418,474.749446334
2014-09-16 00:00:00+00:00,463.2017233959999,473.493143676,462.37872604000006,469.423046322
2014-09-17 00:00:00+00:00,452.3290782179999,465.57,444.524499558,463.41600000000005
2014-09-18 00:00:00+00:00,425.668635086,451.15,411.115807968,451.00697297
2014-09-19 00:00:00+00:00,395.737689734,428.75294142599995,379.99811192000004,426.024399564
2014-09-20 00:00:00+00:00,410.71515540999997,429.928232824,390.009570042,396.46845813199997
2014-09-21 00:00:00+00:00,400.465411766,413.2525500379999,395.842208246,410.785455522
2014-09-22 00:00:00+00:00,399.134149668,409.075668412,397.259974704,400.702375916
2014-09-23 00:00:00+00:00,439.4156581540001,450.499659636,394.05406342000003,400.011311784
2014-09-24 00:00:00+00:00,423.56804793000003,441.20382646199994,420.570206588,440.57189530999995
2014-09-25 00:00:00+00:00,409.347515356,423.79039773999995,406.833464638,423.40926062
2014-09-26 00:00:00+00:00,404.57418751600005,413.851811872,396.932325504,409.967125368
2014-09-27 00:00:00+00:00,400.686514188,408.228445684,397.686103126,404.574223674
2014-09-28 00:00:00+00:00,375.303150224,403.66775485999995,371.456484594,399.0291591
2014-09-29 00:00:00+00:00,373.990622608,385.502336392,369.298565554,375.31475331599995
2014-09-30 00:00:00+00:00,390.18710973000003,395.747587878,372.059196162,374.34779289799997
2014-10-01 00:00:00+00:00,383.94373517800005,392.942058334,377.835404722,390.876821664
2014-10-02 00:00:00+00:00,375.4928339,385.60674507600004,372.564213388,384.54220791600005
2014-10-03 00:00:00+00:00,357.362980336,377.6,354.62067753400004,375.00161966200005
2014-10-04 00:00:00+00:00,326.642468598,364.75984453800004,323.90308294999994,358.60359245999996
2014-10-05 00:00:00+00:00,323.055049424,338.705786318,279.57388032200004,326.663604588
2014-10-06 00:00:00+00:00,328.049174812,345.52753437600006,297.734443986,320.087926272
2014-10-07 00:00:00+00:00,334.404218494,336.532570102,315.031922432,328.86539744000004
2014-10-08 00:00:00+00:00,355.992247346,358.03165755,327.531019208,334.415684806
2014-10-09 00:00:00+00:00,364.556226584,387.067579888,350.552456346,356.1829898
2014-10-10 00:00:00+00:00,360.938671886,376.574712722,352.55205698,364.37736645999996
2014-10-11 00:00:00+00:00,362.43268194600006,366.453290984,352.68754659000007,360.823314194
2014-10-12 00:00:00+00:00,379.54423350800005,382.446852736,355.609975404,363.27698226999996
2014-10-13 00:00:00+00:00,392.32550615599996,401.42843421000003,368.842478284,378.47092940999994
2014-10-14 00:00:00+00:00,402.42857203799997,414.7860870779999,391.728009478,393.02056334
2014-10-15 00:00:00+00:00,394.09448195199997,403.938209438,388.119881394,402.752630872
2014-10-16 00:00:00+00:00,383.085283296,398.84736026400003,371.58206731200005,394.38155529000005
2014-10-17 00:00:00+00:00,383.06091965599995,384.70257878,373.42415042000005,383.087507036
2014-10-18 00:00:00+00:00,390.75379734,396.061623282,377.066312326,383.324571334
2014-10-19 00:00:00+00:00,388.575872572,394.115596284,385.09371864,390.312846612
2014-10-20 00:00:00+00:00,381.35682622,389.448206958,377.72468289200003,388.27527823
2014-10-21 00:00:00+00:00,385.846074676,393.5048197,379.533746208,380.41077526
2014-10-22 00:00:00+00:00,382.43631932,388.39,380.449421284,385.33059794199994
2014-10-23 00:00:00+00:00,356.566155236,384.340669566,354.365279574,382.20228002000005
2014-10-24 00:00:00+00:00,358.1904358080001,362.92010913,349.867307494,357.090909036
2014-10-25 00:00:00+00:00,348.157435614,359.00443355999994,342.06791320400004,358.27587962999996
2014-10-26 00:00:00+00:00,355.021491172,361.382385866,344.81,348.69
2014-10-27 00:00:00+00:00,350.983183486,358.14711157799996,349.37296643400003,354.923347382
2014-10-28 00:00:00+00:00,355.774005564,357.210437166,351.21292481800003,351.306451784
2014-10-29 00:00:00+00:00,335.093284832,355.49029675,334.445533052,355.104442358
2014-10-30 00:00:00+00:00,346.12152948600004,350.97440597599996,334.47944846200005,336.216688272
2014-10-31 00:00:00+00:00,337.813393346,347.613140762,337.44096585,345.792360344
2014-11-01 00:00:00+00:00,324.573484356,339.384156,318.721368198,337.958395176
2014-11-02 00:00:00+00:00,324.36579329,328.697416818,319.06928251399995,324.71969695199994
2014-11-03 00:00:00+00:00,325.965872218,333.749666952,323.73879361800005,323.87698378799996
2014-11-04 00:00:00+00:00,330.07754074400003,331.467607256,321.82247911400003,325.714568934
2014-11-05 00:00:00+00:00,338.002215156,343.87642518999996,330.078026512,330.11800316000006
2014-11-06 00:00:00+00:00,349.912207048,352.51024983599996,336.86675682599997,337.833548524
2014-11-07 00:00:00+00:00,342.135011436,351.918395666,341.03275008,349.732086804
2014-11-08 00:00:00+00:00,345.74628679,347.00540805,341.35930776,342.022585326
2014-11-09 00:00:00+00:00,365.563844488,365.86490152,343.57,345.99999999999994
2014-11-10 00:00:00+00:00,365.87042619199997,376.42685137599995,358.07549539800004,364.525728996
2014-11-11 00:00:00+00:00,369.81496743400004,371.14221666800006,361.15711632,366.03482719000004
2014-11-12 00:00:00+00:00,424.36606007599994,430.56932384000004,370.28406658999995,370.28406658999995
2014-11-13 00:00:00+00:00,420.47480877199996,453.747879258,384.77030788,425.03208342199997
2014-11-14 00:00:00+00:00,399.50063883800004,418.538979478,383.779462016,416.0058404079999
2014-11-15 00:00:00+00:00,376.62900497399994,406.03451637599994,369.88516119400003,400.13069383799996
2014-11-16 00:00:00+00:00,389.797810122,394.831136014,375.002633146,375.47227027599996
2014-11-17 00:00:00+00:00,388.358,412.652797294,377.954310626,389.64066814200004
2014-11-18 00:00:00+00:00,375.089345896,393.941792608,372.42159464,388.60790160399995
2014-11-19 00:00:00+00:00,378.896020706,386.07279010800005,373.20343719000005,374.239426158
2014-11-20 00:00:00+00:00,356.462709068,381.75884613999995,354.08427285999994,378.969493728
2014-11-21 00:00:00+00:00,350.462287766,357.82952217,343.134181518,356.922131506
2014-11-22 00:00:00+00:00,353.31120368,365.31867236000005,351.36465004400003,352.150533094
2014-11-23 00:00:00+00:00,367.699086678,372.86932154199997,353.304,353.304
2014-11-24 00:00:00+00:00,375.8525662779999,389.61543698,367.18531619799995,367.27571714199996
2014-11-25 00:00:00+00:00,376.590034426,394.61921224400004,375.17632319200004,376.24996437600004
2014-11-26 00:00:00+00:00,367.557562668,378.086440074,364.16720182200004,376.38404429800005
2014-11-27 00:00:00+00:00,369.65427477400004,374.867218476,367.014234418,371.37744913
2014-11-28 00:00:00+00:00,376.849520466,381.045046398,358.703917692,369.40999999999997
2014-11-29 00:00:00+00:00,375.88472041,386.266011198,372.30146133200003,375.88713993600004
2014-11-30 00:00:00+00:00,376.68151586399995,381.648058322,373.767352892,375.481061436
2014-12-01 00:00:00+00:00,376.62900668896464,381.2496963199455,371.53993845258566,376.98168701199995
2014-12-02 00:00:00+00:00,379.06941206171257,382.03759473168856,372.23047751946217,376.3698311644615
2014-12-03 00:00:00+00:00,375.55602754682644,381.81666253163934,374.2977169869139,378.88252120568217
2014-12-04 00:00:00+00:00,369.19470388,378.98816374,365.710583554,376.72025788449963
2014-12-05 00:00:00+00:00,376.0,377.79444589,366.016802556,369.165295594
2014-12-06 00:00:00+00:00,375.01795153800003,376.68139260399994,371.31462831600004,376.44923407
2014-12-07 00:00:00+00:00,377.14578302999996,377.495348874,373.172,374.791918934
2014-12-08 00:00:00+00:00,361.6342622220001,377.14,361.6342622220001,376.176073734
2014-12-09 00:00:00+00:00,351.90854790399993,363.63373676599997,344.859561044,362.166573214
2014-12-10 00:00:00+00:00,346.959745012,352.90176548,346.959745012,352.15476907000004
2014-12-11 00:00:00+00:00,348.921944692,363.59588271800004,340.156285242,345.172488348
2014-12-12 00:00:00+00:00,352.869712602,362.5320299962074,348.56285313999996,348.881377684
2014-12-13 00:00:00+00:00,350.961507326,354.048993602,347.53859678200007,353.00779751399995
2014-12-14 00:00:00+00:00,357.141899984,359.066532898,348.21574341,350.47084428799997
2014-12-15 00:00:00+00:00,348.08186068599997,356.786383464,347.20487349,356.37224763999996
2014-12-16 00:00:00+00:00,328.90113902,348.84895063,328.90113902,348.634787924
2014-12-17 00:00:00+00:00,321.598493206,334.835337566,316.50799419799995,327.99183806
2014-12-18 00:00:00+00:00,312.28177588799997,324.776248644,305.291405104,321.84982653400004
2014-12-19 00:00:00+00:00,318.544134062,319.308598586,307.869024224,312.12153293800003
2014-12-20 00:00:00+00:00,331.49050168199994,332.517015838,317.01446552000004,318.526221606
2014-12-21 00:00:00+00:00,320.556787554,331.32082494,319.56951511399996,331.231559672
2014-12-22 00:00:00+00:00,331.997882986,333.57179043400004,320.58,320.73224365199997
2014-12-23 00:00:00+00:00,336.522172414,338.86231734200004,328.595036798,332.524
2014-12-24 00:00:00+00:00,322.522,336.45997869,321.506722168,335.80138346399997
2014-12-25 00:00:00+00:00,319.693281002,323.36082959,317.53201843,323.03
2014-12-26 00:00:00+00:00,329.31228121600003,331.697760432,316.794,319.81367040799995
2014-12-27 00:00:00+00:00,316.209387338,328.994,312.687979956,328.971179918
2014-12-28 00:00:00+00:00,317.59399999999994,318.61226004599996,311.58410352799996,316.7222305
2014-12-29 00:00:00+00:00,312.45850041200003,320.139016148,311.53666259399995,317.68602657200006
2014-12-30 00:00:00+00:00,311.43002015,316.318279876,310.036078908,313.204648556
2014-12-31 00:00:00+00:00,320.992712128,320.992712128,311.001068336,311.45152464999995
2015-01-01 00:00:00+00:00,314.025456318,320.987414966,313.739880126,320.987414966
2015-01-02 00:00:00+00:00,315.687160984,316.75975869,312.847921148,313.973633188
2015-01-03 00:00:00+00:00,283.00653515,316.529809512,283.00653515,315.31370051199997
2015-01-04 00:00:00+00:00,263.80788251599995,288.253557776,256.12159620799997,280.469411976
2015-01-05 00:00:00+00:00,276.8,279.195638938,264.973696706,264.973696706
2015-01-06 00:00:00+00:00,276.8,276.8,276.8,276.8
2015-01-07 00:00:00+00:00,276.8,276.8,276.8,276.8
2015-01-08 00:00:00+00:00,284.2775,327.19,275.46533333199994,276.8
2015-01-09 00:00:00+00:00,293.956460672,297.262244106,284.2775,284.2775
2015-01-10 00:00:00+00:00,275.178914552,294.59775164999996,273.387104288,293.936044116
2015-01-11 00:00:00+00:00,265.104599912,280.501409668,265.104599912,275.081383418
2015-01-12 00:00:00+00:00,267.0091753,272.265949,264.78379783599996,266.311798448
2015-01-13 00:00:00+00:00,226.23151002694604,267.736622648,219.73608296605101,267.18395822800005
2015-01-14 00:00:00+00:00,172.2093361644184,225.18395320997615,164.4448189653399,225.18395320997615
2015-01-15 00:00:00+00:00,210.22205401982146,231.53793081228469,169.7379668087513,170.47873956786066
2015-01-16 00:00:00+00:00,207.400753385583,222.47742350015832,199.3483084732865,209.33658772869276
2015-01-17 00:00:00+00:00,199.71335481,211.80530974936855,195.73519124131218,207.63520745542118
2015-01-18 00:00:00+00:00,211.933325656,219.40326627,195.06398624000002,200.22887284200002
