Time,utxo-value-created-total-btc-24h
2012-04-29 00:00:00+00:00,989035.58791801
2012-04-30 00:00:00+00:00,1104689.06141341
2012-05-01 00:00:00+00:00,1090850.28370891
2012-05-02 00:00:00+00:00,1083940.56461852
2012-05-03 00:00:00+00:00,1216898.06637058
2012-05-04 00:00:00+00:00,1126674.24404413
2012-05-05 00:00:00+00:00,1204600.83182307
2012-05-06 00:00:00+00:00,658919.72959948
2012-05-07 00:00:00+00:00,2193131.72423816
2012-05-08 00:00:00+00:00,3898869.81975069
2012-05-09 00:00:00+00:00,2356469.56362576
2012-05-10 00:00:00+00:00,1200673.55488417
2012-05-11 00:00:00+00:00,1539746.73919502
2012-05-12 00:00:00+00:00,3202564.87893094
2012-05-13 00:00:00+00:00,1509618.59855857
2012-05-14 00:00:00+00:00,2306925.08375251
2012-05-15 00:00:00+00:00,3742452.93647653
2012-05-16 00:00:00+00:00,3437743.03646577
2012-05-17 00:00:00+00:00,3456116.18135476
2012-05-18 00:00:00+00:00,1876206.40600932
2012-05-19 00:00:00+00:00,1232620.02713791
2012-05-20 00:00:00+00:00,2019018.75302653
2012-05-21 00:00:00+00:00,3818667.69699198
2012-05-22 00:00:00+00:00,4062364.5581071
2012-05-23 00:00:00+00:00,1806509.400517
2012-05-24 00:00:00+00:00,1128648.65816397
2012-05-25 00:00:00+00:00,2438067.35739354
2012-05-26 00:00:00+00:00,4831935.95270128
2012-05-27 00:00:00+00:00,2022237.62829637
2012-05-28 00:00:00+00:00,2137076.19088823
2012-05-29 00:00:00+00:00,3168985.41326641
2012-05-30 00:00:00+00:00,2390970.27055624
2012-05-31 00:00:00+00:00,4791320.62921271
2012-06-01 00:00:00+00:00,2969598.76537252
2012-06-02 00:00:00+00:00,1991194.05032235
2012-06-03 00:00:00+00:00,1731492.36393936
2012-06-04 00:00:00+00:00,4645313.15018125
2012-06-05 00:00:00+00:00,4534755.43504066
2012-06-06 00:00:00+00:00,2509554.33063773
2012-06-07 00:00:00+00:00,4841143.67447144
2012-06-08 00:00:00+00:00,5462839.52628186
2012-06-09 00:00:00+00:00,1394282.35453371
2012-06-10 00:00:00+00:00,3292536.17809462
2012-06-11 00:00:00+00:00,3044013.95410026
2012-06-12 00:00:00+00:00,2589635.92543866
2012-06-13 00:00:00+00:00,2431812.84913368
2012-06-14 00:00:00+00:00,4838045.59311461
2012-06-15 00:00:00+00:00,3468722.51448145
2012-06-16 00:00:00+00:00,3900349.19610111
2012-06-17 00:00:00+00:00,1415383.94205679
2012-06-18 00:00:00+00:00,2517870.83459767
2012-06-19 00:00:00+00:00,2119402.77364751
2012-06-20 00:00:00+00:00,1715715.33744386
2012-06-21 00:00:00+00:00,1046386.1084854
2012-06-22 00:00:00+00:00,2275711.50415203
2012-06-23 00:00:00+00:00,3023872.81857643
2012-06-24 00:00:00+00:00,1899076.40743994
2012-06-25 00:00:00+00:00,1818923.1429278
2012-06-26 00:00:00+00:00,1725291.61064174
2012-06-27 00:00:00+00:00,1988365.30904521
2012-06-28 00:00:00+00:00,3474911.56490419
2012-06-29 00:00:00+00:00,2525130.7467727
2012-06-30 00:00:00+00:00,1395567.69277079
2012-07-01 00:00:00+00:00,1346647.6459064
2012-07-02 00:00:00+00:00,1191336.14564764
2012-07-03 00:00:00+00:00,1440331.34205712
2012-07-04 00:00:00+00:00,2279526.86962571
2012-07-05 00:00:00+00:00,2016864.67873391
2012-07-06 00:00:00+00:00,1381458.22888506
2012-07-07 00:00:00+00:00,4127597.19851498
2012-07-08 00:00:00+00:00,826735.09483476
2012-07-09 00:00:00+00:00,2132703.21986048
2012-07-10 00:00:00+00:00,2170880.38102155
2012-07-11 00:00:00+00:00,1155039.08895928
2012-07-12 00:00:00+00:00,1393225.53889003
2012-07-13 00:00:00+00:00,2479292.88295531
2012-07-14 00:00:00+00:00,2473988.39896959
2012-07-15 00:00:00+00:00,1363199.76822155
2012-07-16 00:00:00+00:00,2110624.76932534
2012-07-17 00:00:00+00:00,2532795.22507513
2012-07-18 00:00:00+00:00,1599655.3180574
2012-07-19 00:00:00+00:00,1228132.22114948
2012-07-20 00:00:00+00:00,1647322.17586346
2012-07-21 00:00:00+00:00,2380759.93944703
2012-07-22 00:00:00+00:00,1716136.98916439
2012-07-23 00:00:00+00:00,2170034.04221182
2012-07-24 00:00:00+00:00,1750237.9378961
2012-07-25 00:00:00+00:00,1024844.92607084
2012-07-26 00:00:00+00:00,2318516.04223192
2012-07-27 00:00:00+00:00,2180746.83197966
2012-07-28 00:00:00+00:00,1742182.22720634
2012-07-29 00:00:00+00:00,1109812.68052587
2012-07-30 00:00:00+00:00,979401.96574373
2012-07-31 00:00:00+00:00,2974358.70358371
2012-08-01 00:00:00+00:00,2272795.16448478
2012-08-02 00:00:00+00:00,1792453.02206516
2012-08-03 00:00:00+00:00,1431240.18324971
2012-08-04 00:00:00+00:00,1413394.37171065
2012-08-05 00:00:00+00:00,1975735.42808808
2012-08-06 00:00:00+00:00,1995321.80120204
2012-08-07 00:00:00+00:00,1962914.29586961
2012-08-08 00:00:00+00:00,1663888.80032216
2012-08-09 00:00:00+00:00,1453200.80749878
2012-08-10 00:00:00+00:00,1680986.28628401
2012-08-11 00:00:00+00:00,1575641.26075243
2012-08-12 00:00:00+00:00,1616952.22926342
2012-08-13 00:00:00+00:00,1881743.97492387
2012-08-14 00:00:00+00:00,1518953.17313662
2012-08-15 00:00:00+00:00,1789685.95620369
2012-08-16 00:00:00+00:00,2075711.64459994
2012-08-17 00:00:00+00:00,2780903.16697827
2012-08-18 00:00:00+00:00,2154735.3896763
2012-08-19 00:00:00+00:00,5931168.23738053
2012-08-20 00:00:00+00:00,9594904.58937627
2012-08-21 00:00:00+00:00,5481598.72841163
2012-08-22 00:00:00+00:00,7756104.55674526
2012-08-23 00:00:00+00:00,7638815.71556488
2012-08-24 00:00:00+00:00,11064106.0212283
2012-08-25 00:00:00+00:00,4400537.45329193
2012-08-26 00:00:00+00:00,3331598.20629218
2012-08-27 00:00:00+00:00,6317082.6254072
2012-08-28 00:00:00+00:00,6796522.21263393
2012-08-29 00:00:00+00:00,14702323.7911651
2012-08-30 00:00:00+00:00,11585110.8309503
2012-08-31 00:00:00+00:00,8982904.49159762
2012-09-01 00:00:00+00:00,8746895.33763101
2012-09-02 00:00:00+00:00,5968122.58787703
2012-09-03 00:00:00+00:00,3714021.95590237
2012-09-04 00:00:00+00:00,6484795.36690481
2012-09-05 00:00:00+00:00,9277781.79154851
2012-09-06 00:00:00+00:00,21877517.2699419
2012-09-07 00:00:00+00:00,18411825.0800506
2012-09-08 00:00:00+00:00,7584282.22254519
2012-09-09 00:00:00+00:00,3899432.33500635
2012-09-10 00:00:00+00:00,18885869.6322887
2012-09-11 00:00:00+00:00,20228603.9765598
2012-09-12 00:00:00+00:00,10847443.6738822
2012-09-13 00:00:00+00:00,22554539.9628938
2012-09-14 00:00:00+00:00,18031417.2989618
2012-09-15 00:00:00+00:00,6923687.50288295
2012-09-16 00:00:00+00:00,14008370.5799883
2012-09-17 00:00:00+00:00,13061001.1658779
2012-09-18 00:00:00+00:00,12984463.3316379
2012-09-19 00:00:00+00:00,31325866.3726802
2012-09-20 00:00:00+00:00,15908406.7865326
2012-09-21 00:00:00+00:00,25902484.2934812
2012-09-22 00:00:00+00:00,14874052.142839
2012-09-23 00:00:00+00:00,7816618.25846502
2012-09-24 00:00:00+00:00,8117048.82714502
2012-09-25 00:00:00+00:00,1777419.04686031
2012-09-26 00:00:00+00:00,1737748.15454293
2012-09-27 00:00:00+00:00,1379102.89735693
2012-09-28 00:00:00+00:00,2598231.54346788
2012-09-29 00:00:00+00:00,1302616.35849109
2012-09-30 00:00:00+00:00,1440029.626904
2012-10-01 00:00:00+00:00,1625076.23660309
2012-10-02 00:00:00+00:00,2006735.60108556
2012-10-03 00:00:00+00:00,1259635.63462973
2012-10-04 00:00:00+00:00,1195762.55084416
2012-10-05 00:00:00+00:00,2635513.82825814
2012-10-06 00:00:00+00:00,1977786.45727331
2012-10-07 00:00:00+00:00,1787096.36611432
2012-10-08 00:00:00+00:00,1776535.42793356
2012-10-09 00:00:00+00:00,1364213.97951484
2012-10-10 00:00:00+00:00,879149.4437025
2012-10-11 00:00:00+00:00,1246301.99893081
2012-10-12 00:00:00+00:00,2612813.63628589
2012-10-13 00:00:00+00:00,2711467.03917123
2012-10-14 00:00:00+00:00,1386647.67021741
2012-10-15 00:00:00+00:00,864684.72271044
2012-10-16 00:00:00+00:00,2748990.45137224
2012-10-17 00:00:00+00:00,3334767.15764638
2012-10-18 00:00:00+00:00,3397926.99333711
2012-10-19 00:00:00+00:00,2692841.96944579
2012-10-20 00:00:00+00:00,2695742.2575282
2012-10-21 00:00:00+00:00,2354724.07009178
2012-10-22 00:00:00+00:00,2267653.18340005
2012-10-23 00:00:00+00:00,2607540.36586628
2012-10-24 00:00:00+00:00,1904593.64145227
2012-10-25 00:00:00+00:00,1462862.32735675
2012-10-26 00:00:00+00:00,1038024.25427036
2012-10-27 00:00:00+00:00,1686595.09497329
2012-10-28 00:00:00+00:00,941882.04006051
2012-10-29 00:00:00+00:00,1015491.50227461
2012-10-30 00:00:00+00:00,4170129.20392759
2012-10-31 00:00:00+00:00,3787017.53769842
2012-11-01 00:00:00+00:00,2615517.5034297
2012-11-02 00:00:00+00:00,878438.8582578
2012-11-03 00:00:00+00:00,1912720.78146469
2012-11-04 00:00:00+00:00,2247532.7899321
2012-11-05 00:00:00+00:00,2302743.58858255
2012-11-06 00:00:00+00:00,1895933.05798807
2012-11-07 00:00:00+00:00,1854321.08802637
2012-11-08 00:00:00+00:00,1329985.17617834
2012-11-09 00:00:00+00:00,871909.5119833
2012-11-10 00:00:00+00:00,438620.17661094
2012-11-11 00:00:00+00:00,423492.02004404
2012-11-12 00:00:00+00:00,485575.04480774
2012-11-13 00:00:00+00:00,854362.51473726
2012-11-14 00:00:00+00:00,1299843.87689714
2012-11-15 00:00:00+00:00,2661089.92961646
2012-11-16 00:00:00+00:00,3704500.18719605
2012-11-17 00:00:00+00:00,2648679.66983084
2012-11-18 00:00:00+00:00,2064001.39020862
2012-11-19 00:00:00+00:00,1391564.73868091
2012-11-20 00:00:00+00:00,1572790.85565218
2012-11-21 00:00:00+00:00,926696.98992395
2012-11-22 00:00:00+00:00,1442437.42491679
2012-11-23 00:00:00+00:00,1140048.66387892
2012-11-24 00:00:00+00:00,1179016.92178394
2012-11-25 00:00:00+00:00,810454.88274146
2012-11-26 00:00:00+00:00,1134762.01787243
2012-11-27 00:00:00+00:00,1431090.11406301
2012-11-28 00:00:00+00:00,1891268.83720604
2012-11-29 00:00:00+00:00,1210830.35709083
2012-11-30 00:00:00+00:00,789652.19251186
2012-12-01 00:00:00+00:00,628526.65333422
2012-12-02 00:00:00+00:00,1012070.13393342
2012-12-03 00:00:00+00:00,1732242.63318312
2012-12-04 00:00:00+00:00,2489158.49724505
2012-12-05 00:00:00+00:00,2821654.36638257
2012-12-06 00:00:00+00:00,3259297.24735023
2012-12-07 00:00:00+00:00,2083190.92737668
2012-12-08 00:00:00+00:00,1008269.91790941
2012-12-09 00:00:00+00:00,1406703.82278512
2012-12-10 00:00:00+00:00,1037451.3544315
2012-12-11 00:00:00+00:00,1614011.87208673
2012-12-12 00:00:00+00:00,3564199.86566575
2012-12-13 00:00:00+00:00,3839017.04932054
2012-12-14 00:00:00+00:00,2928410.72691803
2012-12-15 00:00:00+00:00,1657365.63905873
2012-12-16 00:00:00+00:00,1782516.03883898
2012-12-17 00:00:00+00:00,1800835.93773044
2012-12-18 00:00:00+00:00,2372973.19565816
2012-12-19 00:00:00+00:00,1137275.06654353
2012-12-20 00:00:00+00:00,935760.43120365
2012-12-21 00:00:00+00:00,1664907.96552916
2012-12-22 00:00:00+00:00,1402903.97916455
2012-12-23 00:00:00+00:00,869430.56806957
2012-12-24 00:00:00+00:00,1065971.68812088
2012-12-25 00:00:00+00:00,604804.03036744
2012-12-26 00:00:00+00:00,632401.3972737
2012-12-27 00:00:00+00:00,814543.8785453
2012-12-28 00:00:00+00:00,1076612.31170944
2012-12-29 00:00:00+00:00,994091.68600133
2012-12-30 00:00:00+00:00,764608.93940309
2012-12-31 00:00:00+00:00,1369985.74192578
2013-01-01 00:00:00+00:00,1491978.9455664
2013-01-02 00:00:00+00:00,1947296.24272465
2013-01-03 00:00:00+00:00,1742042.55488438
2013-01-04 00:00:00+00:00,2328536.90418065
2013-01-05 00:00:00+00:00,2100349.69785093
2013-01-06 00:00:00+00:00,1101232.43963927
2013-01-07 00:00:00+00:00,1492637.9386187
2013-01-08 00:00:00+00:00,2147948.01943461
2013-01-09 00:00:00+00:00,1720210.14844035
2013-01-10 00:00:00+00:00,1335111.59088407
2013-01-11 00:00:00+00:00,1332342.54265888
2013-01-12 00:00:00+00:00,980520.6654974
2013-01-13 00:00:00+00:00,886111.6136161
2013-01-14 00:00:00+00:00,1119697.55223721
2013-01-15 00:00:00+00:00,2092810.83530792
2013-01-16 00:00:00+00:00,2235038.3642721
2013-01-17 00:00:00+00:00,1828926.93799623
2013-01-18 00:00:00+00:00,1655101.04212144
2013-01-19 00:00:00+00:00,1542714.32995012
2013-01-20 00:00:00+00:00,1199630.76251624
2013-01-21 00:00:00+00:00,1152751.45753474
2013-01-22 00:00:00+00:00,1463697.92007976
2013-01-23 00:00:00+00:00,2413364.58271704
2013-01-24 00:00:00+00:00,1616949.9583276
2013-01-25 00:00:00+00:00,1564347.82846358
2013-01-26 00:00:00+00:00,1344171.74612866
2013-01-27 00:00:00+00:00,1471814.58888115
2013-01-28 00:00:00+00:00,1690349.01613678
2013-01-29 00:00:00+00:00,2426699.94863017
2013-01-30 00:00:00+00:00,2692071.85630497
2013-01-31 00:00:00+00:00,1589397.75430358
2013-02-01 00:00:00+00:00,1813676.66738239
2013-02-02 00:00:00+00:00,1354020.5829964
2013-02-03 00:00:00+00:00,1389161.47991091
2013-02-04 00:00:00+00:00,2012536.7587782
2013-02-05 00:00:00+00:00,2006309.53281134
2013-02-06 00:00:00+00:00,1860603.34300803
2013-02-07 00:00:00+00:00,1728717.48548849
2013-02-08 00:00:00+00:00,2189719.72664759
2013-02-09 00:00:00+00:00,1816284.60361692
2013-02-10 00:00:00+00:00,1370569.58929469
2013-02-11 00:00:00+00:00,1328240.58315567
2013-02-12 00:00:00+00:00,1273851.4583299
2013-02-13 00:00:00+00:00,1221054.83556891
2013-02-14 00:00:00+00:00,1502365.26186876
2013-02-15 00:00:00+00:00,1285435.33982495
2013-02-16 00:00:00+00:00,1268206.33584848
2013-02-17 00:00:00+00:00,1145511.75715345
2013-02-18 00:00:00+00:00,1236821.96972702
2013-02-19 00:00:00+00:00,1456405.9595389
2013-02-20 00:00:00+00:00,1200831.6777605
2013-02-21 00:00:00+00:00,1050131.20155191
2013-02-22 00:00:00+00:00,1578721.33242778
2013-02-23 00:00:00+00:00,1283683.58685934
2013-02-24 00:00:00+00:00,1707485.58272067
2013-02-25 00:00:00+00:00,1869807.17198062
2013-02-26 00:00:00+00:00,1633163.91339028
2013-02-27 00:00:00+00:00,1537173.62018685
2013-02-28 00:00:00+00:00,1485857.84081106
2013-03-01 00:00:00+00:00,1647857.63740174
2013-03-02 00:00:00+00:00,1496205.83929439
2013-03-03 00:00:00+00:00,934113.47281153
2013-03-04 00:00:00+00:00,979042.04453043
2013-03-05 00:00:00+00:00,1938816.93461514
2013-03-06 00:00:00+00:00,2323920.56609877
2013-03-07 00:00:00+00:00,1659536.98910129
2013-03-08 00:00:00+00:00,1209131.4149785
2013-03-09 00:00:00+00:00,1024157.1787966
2013-03-10 00:00:00+00:00,1241733.73357697
2013-03-11 00:00:00+00:00,1007494.52407765
2013-03-12 00:00:00+00:00,1491939.38320609
2013-03-13 00:00:00+00:00,1505965.84316921
2013-03-14 00:00:00+00:00,1188984.01285729
2013-03-15 00:00:00+00:00,5346419.92604015
2013-03-16 00:00:00+00:00,2307843.52784687
2013-03-17 00:00:00+00:00,901237.47858146
2013-03-18 00:00:00+00:00,3770851.66442027
2013-03-19 00:00:00+00:00,1944707.41755042
2013-03-20 00:00:00+00:00,1888210.0754919
2013-03-21 00:00:00+00:00,2041885.32310167
2013-03-22 00:00:00+00:00,1520085.0904457
2013-03-23 00:00:00+00:00,1438447.32985638
2013-03-24 00:00:00+00:00,995637.74768031
2013-03-25 00:00:00+00:00,1544997.61120329
2013-03-26 00:00:00+00:00,1848864.3870635
2013-03-27 00:00:00+00:00,2738105.10623037
2013-03-28 00:00:00+00:00,1826700.75781846
2013-03-29 00:00:00+00:00,1460447.79390212
2013-03-30 00:00:00+00:00,1823180.65779329
2013-03-31 00:00:00+00:00,1540937.81770472
2013-04-01 00:00:00+00:00,1449066.35097195
2013-04-02 00:00:00+00:00,2588519.04728824
2013-04-03 00:00:00+00:00,2371324.93158481
2013-04-04 00:00:00+00:00,2292667.71146302
2013-04-05 00:00:00+00:00,2062457.64162516
2013-04-06 00:00:00+00:00,1333262.4873776
2013-04-07 00:00:00+00:00,1089589.66350991
2013-04-08 00:00:00+00:00,1528795.79372436
2013-04-09 00:00:00+00:00,2079535.47011066
2013-04-10 00:00:00+00:00,2880396.26020044
2013-04-11 00:00:00+00:00,2399992.46603325
2013-04-12 00:00:00+00:00,1774103.00022629
2013-04-13 00:00:00+00:00,1306301.94481231
2013-04-14 00:00:00+00:00,825566.18263167
2013-04-15 00:00:00+00:00,1049837.79441594
2013-04-16 00:00:00+00:00,1769743.00004366
2013-04-17 00:00:00+00:00,1723555.43593957
2013-04-18 00:00:00+00:00,5846871.99114988
2013-04-19 00:00:00+00:00,1873867.48113592
2013-04-20 00:00:00+00:00,1097718.37236749
2013-04-21 00:00:00+00:00,983216.82537996
2013-04-22 00:00:00+00:00,1649760.89058341
2013-04-23 00:00:00+00:00,1580194.38896498
2013-04-24 00:00:00+00:00,2164362.81202119
2013-04-25 00:00:00+00:00,1637341.36884746
2013-04-26 00:00:00+00:00,1179467.68214966
2013-04-27 00:00:00+00:00,808262.65652641
2013-04-28 00:00:00+00:00,579461.88215219
2013-04-29 00:00:00+00:00,1889559.7793681
2013-04-30 00:00:00+00:00,1003343.62821072
2013-05-01 00:00:00+00:00,1350721.89140789
2013-05-02 00:00:00+00:00,907309.08502689
2013-05-03 00:00:00+00:00,809308.00395768
2013-05-04 00:00:00+00:00,504688.3551806
2013-05-05 00:00:00+00:00,638182.82988894
2013-05-06 00:00:00+00:00,858406.01516437
2013-05-07 00:00:00+00:00,973835.11901848
2013-05-08 00:00:00+00:00,832093.76268093
2013-05-09 00:00:00+00:00,695397.03847604
2013-05-10 00:00:00+00:00,915183.67662371
2013-05-11 00:00:00+00:00,675124.75254437
2013-05-12 00:00:00+00:00,562565.70280105
2013-05-13 00:00:00+00:00,1122091.96565821
2013-05-14 00:00:00+00:00,784332.17756206
2013-05-15 00:00:00+00:00,752790.90709724
2013-05-16 00:00:00+00:00,723462.43963563
2013-05-17 00:00:00+00:00,853440.74993436
2013-05-18 00:00:00+00:00,748211.00918305
2013-05-19 00:00:00+00:00,423542.73131068
2013-05-20 00:00:00+00:00,540663.95540007
2013-05-21 00:00:00+00:00,674482.9495352
2013-05-22 00:00:00+00:00,738074.85908402
2013-05-23 00:00:00+00:00,712349.95497666
2013-05-24 00:00:00+00:00,759741.68136371
2013-05-25 00:00:00+00:00,735659.27249557
2013-05-26 00:00:00+00:00,388698.03030116
2013-05-27 00:00:00+00:00,666608.37383459
2013-05-28 00:00:00+00:00,705680.5312963
2013-05-29 00:00:00+00:00,793664.29455616
2013-05-30 00:00:00+00:00,629587.8097473
2013-05-31 00:00:00+00:00,678617.77825816
2013-06-01 00:00:00+00:00,485579.40437215
2013-06-02 00:00:00+00:00,431875.33858134
2013-06-03 00:00:00+00:00,780446.23647821
2013-06-04 00:00:00+00:00,661631.30104075
2013-06-05 00:00:00+00:00,681339.36436182
2013-06-06 00:00:00+00:00,753930.87858103
2013-06-07 00:00:00+00:00,678143.26756777
2013-06-08 00:00:00+00:00,399038.35574934
2013-06-09 00:00:00+00:00,675161.03028593
2013-06-10 00:00:00+00:00,490545.12994933
2013-06-11 00:00:00+00:00,598337.29085551
2013-06-12 00:00:00+00:00,562038.78004472
2013-06-13 00:00:00+00:00,607556.9546027
2013-06-14 00:00:00+00:00,722485.19017262
2013-06-15 00:00:00+00:00,415381.81084536
2013-06-16 00:00:00+00:00,520682.4418572
2013-06-17 00:00:00+00:00,578844.96411583
2013-06-18 00:00:00+00:00,643222.15566893
2013-06-19 00:00:00+00:00,582605.79761711
2013-06-20 00:00:00+00:00,728607.97476081
2013-06-21 00:00:00+00:00,712791.5281908
2013-06-22 00:00:00+00:00,435026.73211883
2013-06-23 00:00:00+00:00,340381.45436493
2013-06-24 00:00:00+00:00,610053.04229761
2013-06-25 00:00:00+00:00,717288.47123087
2013-06-26 00:00:00+00:00,627165.90033107
2013-06-27 00:00:00+00:00,564885.2213749
2013-06-28 00:00:00+00:00,659916.0797393
2013-06-29 00:00:00+00:00,532545.46654116
2013-06-30 00:00:00+00:00,414309.76170303
2013-07-01 00:00:00+00:00,868945.426626
2013-07-02 00:00:00+00:00,735821.57437172
2013-07-03 00:00:00+00:00,817460.90623676
2013-07-04 00:00:00+00:00,854939.27471154
2013-07-05 00:00:00+00:00,1074563.29069853
2013-07-06 00:00:00+00:00,700586.23953932
2013-07-07 00:00:00+00:00,643880.62695867
2013-07-08 00:00:00+00:00,837670.93076807
2013-07-09 00:00:00+00:00,1160903.93136742
2013-07-10 00:00:00+00:00,1085169.04960412
2013-07-11 00:00:00+00:00,1058476.98655273
2013-07-12 00:00:00+00:00,1021508.46964031
2013-07-13 00:00:00+00:00,877018.02426651
2013-07-14 00:00:00+00:00,582276.54718181
2013-07-15 00:00:00+00:00,702810.62608713
2013-07-16 00:00:00+00:00,951379.76854342
2013-07-17 00:00:00+00:00,1080936.13767809
2013-07-18 00:00:00+00:00,1005895.89493841
2013-07-19 00:00:00+00:00,819430.5514326
2013-07-20 00:00:00+00:00,495922.44695365
2013-07-21 00:00:00+00:00,496772.61056229
2013-07-22 00:00:00+00:00,903335.2894468
2013-07-23 00:00:00+00:00,1012489.36703893
2013-07-24 00:00:00+00:00,907645.64023124
2013-07-25 00:00:00+00:00,811961.74657074
2013-07-26 00:00:00+00:00,788332.0111667
2013-07-27 00:00:00+00:00,461605.52506848
2013-07-28 00:00:00+00:00,618903.82383821
2013-07-29 00:00:00+00:00,747853.11950396
2013-07-30 00:00:00+00:00,1007108.94707157
2013-07-31 00:00:00+00:00,863767.55968201
2013-08-01 00:00:00+00:00,1147305.42498187
2013-08-02 00:00:00+00:00,913464.11090763
2013-08-03 00:00:00+00:00,676761.17403337
2013-08-04 00:00:00+00:00,510656.31129367
2013-08-05 00:00:00+00:00,851665.95787912
2013-08-06 00:00:00+00:00,760801.13250651
2013-08-07 00:00:00+00:00,813434.51731453
2013-08-08 00:00:00+00:00,725445.14820294
2013-08-09 00:00:00+00:00,621565.76822911
2013-08-10 00:00:00+00:00,517054.84332389
2013-08-11 00:00:00+00:00,429554.22934163
2013-08-12 00:00:00+00:00,847386.8341265
2013-08-13 00:00:00+00:00,1301581.43854274
2013-08-14 00:00:00+00:00,1341894.85326905
2013-08-15 00:00:00+00:00,821528.54958208
2013-08-16 00:00:00+00:00,1073581.79579286
2013-08-17 00:00:00+00:00,1006280.91829062
2013-08-18 00:00:00+00:00,787710.94068269
2013-08-19 00:00:00+00:00,1115101.01969808
2013-08-20 00:00:00+00:00,972227.21300128
2013-08-21 00:00:00+00:00,1275639.29731777
2013-08-22 00:00:00+00:00,823544.67662604
2013-08-23 00:00:00+00:00,826429.85849363
2013-08-24 00:00:00+00:00,567935.89376631
2013-08-25 00:00:00+00:00,555654.04702813
2013-08-26 00:00:00+00:00,707687.39288628
2013-08-27 00:00:00+00:00,910293.55172412
2013-08-28 00:00:00+00:00,784253.76024091
2013-08-29 00:00:00+00:00,2639151.65022077
2013-08-30 00:00:00+00:00,831648.33488312
2013-08-31 00:00:00+00:00,878729.1739754
2013-09-01 00:00:00+00:00,823389.11545946
2013-09-02 00:00:00+00:00,813920.6209656
2013-09-03 00:00:00+00:00,949784.94032159
2013-09-04 00:00:00+00:00,912174.71338502
2013-09-05 00:00:00+00:00,887243.6611421
2013-09-06 00:00:00+00:00,701587.70539066
2013-09-07 00:00:00+00:00,629569.92945768
2013-09-08 00:00:00+00:00,398165.85045693
2013-09-09 00:00:00+00:00,1030766.75658513
2013-09-10 00:00:00+00:00,645379.15046231
2013-09-11 00:00:00+00:00,831685.54403533
2013-09-12 00:00:00+00:00,703128.10109851
2013-09-13 00:00:00+00:00,654237.86521235
2013-09-14 00:00:00+00:00,572122.28329393
2013-09-15 00:00:00+00:00,403507.54815521
2013-09-16 00:00:00+00:00,678260.96673991
2013-09-17 00:00:00+00:00,627615.18539857
2013-09-18 00:00:00+00:00,806994.26975309
2013-09-19 00:00:00+00:00,833883.78123293
2013-09-20 00:00:00+00:00,734309.01587582
2013-09-21 00:00:00+00:00,452074.31344503
2013-09-22 00:00:00+00:00,495219.38307075
2013-09-23 00:00:00+00:00,1001051.60133624
2013-09-24 00:00:00+00:00,949071.8653525
2013-09-25 00:00:00+00:00,827286.08765588
2013-09-26 00:00:00+00:00,745552.08081135
2013-09-27 00:00:00+00:00,690114.85160644
2013-09-28 00:00:00+00:00,533432.69920544
2013-09-29 00:00:00+00:00,554128.01529972
2013-09-30 00:00:00+00:00,826774.03666542
2013-10-01 00:00:00+00:00,1088077.93612211
2013-10-02 00:00:00+00:00,1187078.86445546
2013-10-03 00:00:00+00:00,927030.80085101
2013-10-04 00:00:00+00:00,802173.69072064
2013-10-05 00:00:00+00:00,448746.40709532
2013-10-06 00:00:00+00:00,419308.26642164
2013-10-07 00:00:00+00:00,688597.97994941
2013-10-08 00:00:00+00:00,720282.91211955
2013-10-09 00:00:00+00:00,904684.5609582
2013-10-10 00:00:00+00:00,753238.36409605
2013-10-11 00:00:00+00:00,829546.57661856
2013-10-12 00:00:00+00:00,697904.05513336
2013-10-13 00:00:00+00:00,712638.69297742
2013-10-14 00:00:00+00:00,920794.58641609
2013-10-15 00:00:00+00:00,924504.81325751
2013-10-16 00:00:00+00:00,1022744.33727762
2013-10-17 00:00:00+00:00,847370.72772647
2013-10-18 00:00:00+00:00,937574.96508764
2013-10-19 00:00:00+00:00,1007342.93202436
2013-10-20 00:00:00+00:00,722759.76074263
2013-10-21 00:00:00+00:00,1059197.27414245
2013-10-22 00:00:00+00:00,1207623.10464838
2013-10-23 00:00:00+00:00,1090723.87398026
2013-10-24 00:00:00+00:00,1029103.30278826
2013-10-25 00:00:00+00:00,2817468.47749548
2013-10-26 00:00:00+00:00,686765.46939462
2013-10-27 00:00:00+00:00,509803.64888496
2013-10-28 00:00:00+00:00,645713.46709905
2013-10-29 00:00:00+00:00,1686428.34703913
2013-10-30 00:00:00+00:00,717093.16009177
2013-10-31 00:00:00+00:00,685268.25298468
2013-11-01 00:00:00+00:00,636845.85321991
2013-11-02 00:00:00+00:00,649240.36489007
2013-11-03 00:00:00+00:00,593816.36349698
2013-11-04 00:00:00+00:00,974062.71460443
2013-11-05 00:00:00+00:00,1115521.37805373
2013-11-06 00:00:00+00:00,916641.17447346
2013-11-07 00:00:00+00:00,1211667.36430474
2013-11-08 00:00:00+00:00,1071531.00672896
2013-11-09 00:00:00+00:00,900392.50001574
2013-11-10 00:00:00+00:00,801259.56811759
2013-11-11 00:00:00+00:00,748279.48955386
2013-11-12 00:00:00+00:00,1109036.94013873
2013-11-13 00:00:00+00:00,1267483.08227683
2013-11-14 00:00:00+00:00,1155028.5940024
2013-11-15 00:00:00+00:00,2576469.35807959
2013-11-16 00:00:00+00:00,1491006.28339248
