Time,transfer-volume-total-btc-24h
2012-08-05 00:00:00+00:00,1968759.75267674
2012-08-06 00:00:00+00:00,1988296.8042574
2012-08-07 00:00:00+00:00,1954695.36676541
2012-08-08 00:00:00+00:00,1655536.22826904
2012-08-09 00:00:00+00:00,1444683.42773654
2012-08-10 00:00:00+00:00,1673141.76019894
2012-08-11 00:00:00+00:00,1567222.12799251
2012-08-12 00:00:00+00:00,1608985.01259792
2012-08-13 00:00:00+00:00,1873718.42190591
2012-08-14 00:00:00+00:00,1511082.49682647
2012-08-15 00:00:00+00:00,1781301.98449746
2012-08-16 00:00:00+00:00,2067983.29829175
2012-08-17 00:00:00+00:00,2773972.30231192
2012-08-18 00:00:00+00:00,2147167.19427481
2012-08-19 00:00:00+00:00,5922046.47049595
2012-08-20 00:00:00+00:00,9586177.03381187
2012-08-21 00:00:00+00:00,5472924.16564468
2012-08-22 00:00:00+00:00,7748281.71480258
2012-08-23 00:00:00+00:00,7630544.88532538
2012-08-24 00:00:00+00:00,11056686.7739737
2012-08-25 00:00:00+00:00,4393613.54348853
2012-08-26 00:00:00+00:00,3322627.62679797
2012-08-27 00:00:00+00:00,6309803.80765041
2012-08-28 00:00:00+00:00,6788947.11165622
2012-08-29 00:00:00+00:00,14693899.6390857
2012-08-30 00:00:00+00:00,11577381.7392289
2012-08-31 00:00:00+00:00,8975874.00676158
2012-09-01 00:00:00+00:00,8738810.00751925
2012-09-02 00:00:00+00:00,5959892.04046553
2012-09-03 00:00:00+00:00,3706138.16163547
2012-09-04 00:00:00+00:00,6477115.70313505
2012-09-05 00:00:00+00:00,9268755.59164851
2012-09-06 00:00:00+00:00,21868941.7181677
2012-09-07 00:00:00+00:00,18403405.11885
2012-09-08 00:00:00+00:00,7577009.98217759
2012-09-09 00:00:00+00:00,3891460.27465991
2012-09-10 00:00:00+00:00,18878345.5756651
2012-09-11 00:00:00+00:00,20221323.1862782
2012-09-12 00:00:00+00:00,10839673.1717571
2012-09-13 00:00:00+00:00,22548020.2787574
2012-09-14 00:00:00+00:00,18023297.0788359
2012-09-15 00:00:00+00:00,6916472.76921827
2012-09-16 00:00:00+00:00,14000305.8170519
2012-09-17 00:00:00+00:00,13052586.5412845
2012-09-18 00:00:00+00:00,12976090.9318773
2012-09-19 00:00:00+00:00,31318794.9293164
2012-09-20 00:00:00+00:00,15900788.7977598
2012-09-21 00:00:00+00:00,25894004.9776243
2012-09-22 00:00:00+00:00,14866186.9091544
2012-09-23 00:00:00+00:00,7808700.078418
2012-09-24 00:00:00+00:00,8109370.59847156
2012-09-25 00:00:00+00:00,1770454.66985341
2012-09-26 00:00:00+00:00,1730728.60268398
2012-09-27 00:00:00+00:00,1371036.78159164
2012-09-28 00:00:00+00:00,2590272.15128622
2012-09-29 00:00:00+00:00,1294202.06160706
2012-09-30 00:00:00+00:00,1432068.17082246
2012-10-01 00:00:00+00:00,1618509.64583083
2012-10-02 00:00:00+00:00,1999405.13751804
2012-10-03 00:00:00+00:00,1252967.2424356
2012-10-04 00:00:00+00:00,1189081.23562079
2012-10-05 00:00:00+00:00,2628686.22444831
2012-10-06 00:00:00+00:00,1970014.12148983
2012-10-07 00:00:00+00:00,1780819.93785885
2012-10-08 00:00:00+00:00,1767608.18526691
2012-10-09 00:00:00+00:00,1357088.23839433
2012-10-10 00:00:00+00:00,871676.00240429
2012-10-11 00:00:00+00:00,1239379.45993837
2012-10-12 00:00:00+00:00,2605343.1864228
2012-10-13 00:00:00+00:00,2704045.99426696
2012-10-14 00:00:00+00:00,1380280.55497618
2012-10-15 00:00:00+00:00,856212.99807251
2012-10-16 00:00:00+00:00,2741215.44143362
2012-10-17 00:00:00+00:00,3327600.39140097
2012-10-18 00:00:00+00:00,3390059.9631858
2012-10-19 00:00:00+00:00,2686076.20007464
2012-10-20 00:00:00+00:00,2687824.29233128
2012-10-21 00:00:00+00:00,2346649.28559762
2012-10-22 00:00:00+00:00,2259777.9622223
2012-10-23 00:00:00+00:00,2601019.36463637
2012-10-24 00:00:00+00:00,1896472.33736059
2012-10-25 00:00:00+00:00,1455695.65899004
2012-10-26 00:00:00+00:00,1029756.00702503
2012-10-27 00:00:00+00:00,1677832.55170505
2012-10-28 00:00:00+00:00,933569.33206813
2012-10-29 00:00:00+00:00,1007574.1283855
2012-10-30 00:00:00+00:00,4162955.51899398
2012-10-31 00:00:00+00:00,3779794.57945236
2012-11-01 00:00:00+00:00,2608647.28511851
2012-11-02 00:00:00+00:00,871261.78766469
2012-11-03 00:00:00+00:00,1905402.02977845
2012-11-04 00:00:00+00:00,2239663.28095847
2012-11-05 00:00:00+00:00,2294717.82555077
2012-11-06 00:00:00+00:00,1889157.37296182
2012-11-07 00:00:00+00:00,1846441.84118512
2012-11-08 00:00:00+00:00,1322259.93826481
2012-11-09 00:00:00+00:00,864290.11066735
2012-11-10 00:00:00+00:00,431398.62606576
2012-11-11 00:00:00+00:00,416124.58281312
2012-11-12 00:00:00+00:00,478957.19569352
2012-11-13 00:00:00+00:00,847341.98074313
2012-11-14 00:00:00+00:00,1292670.86407198
2012-11-15 00:00:00+00:00,2654258.28857696
2012-11-16 00:00:00+00:00,3697218.25592059
2012-11-17 00:00:00+00:00,2641654.064803
2012-11-18 00:00:00+00:00,2056674.19906062
2012-11-19 00:00:00+00:00,1384236.7961045
2012-11-20 00:00:00+00:00,1565412.73023915
2012-11-21 00:00:00+00:00,919066.20154154
2012-11-22 00:00:00+00:00,1435215.53834131
2012-11-23 00:00:00+00:00,1131872.06497698
2012-11-24 00:00:00+00:00,1171445.16436066
2012-11-25 00:00:00+00:00,803125.36862056
2012-11-26 00:00:00+00:00,1126885.51436889
2012-11-27 00:00:00+00:00,1423608.09729557
2012-11-28 00:00:00+00:00,1884100.24323597
2012-11-29 00:00:00+00:00,1206650.69476368
2012-11-30 00:00:00+00:00,786504.66238092
2012-12-01 00:00:00+00:00,624325.20625463
2012-12-02 00:00:00+00:00,1008479.91932127
2012-12-03 00:00:00+00:00,1728549.34485449
2012-12-04 00:00:00+00:00,2486330.3415983
2012-12-05 00:00:00+00:00,2818577.14392376
2012-12-06 00:00:00+00:00,3255841.09784332
2012-12-07 00:00:00+00:00,2079941.59668384
2012-12-08 00:00:00+00:00,1004794.13141199
2012-12-09 00:00:00+00:00,1403529.50083923
2012-12-10 00:00:00+00:00,1033845.56620142
2012-12-11 00:00:00+00:00,1610380.37719206
2012-12-12 00:00:00+00:00,3560921.23171262
2012-12-13 00:00:00+00:00,3835696.91538142
2012-12-14 00:00:00+00:00,2925728.61750898
2012-12-15 00:00:00+00:00,1654441.29958824
2012-12-16 00:00:00+00:00,1779713.21768227
2012-12-17 00:00:00+00:00,1797452.72070956
2012-12-18 00:00:00+00:00,2369808.17682918
2012-12-19 00:00:00+00:00,1133690.06941883
2012-12-20 00:00:00+00:00,933079.25233856
2012-12-21 00:00:00+00:00,1661721.01854341
2012-12-22 00:00:00+00:00,1399038.07704013
2012-12-23 00:00:00+00:00,866349.11908962
2012-12-24 00:00:00+00:00,1062643.64867193
2012-12-25 00:00:00+00:00,601680.71729801
2012-12-26 00:00:00+00:00,628522.1555354
2012-12-27 00:00:00+00:00,810606.94236849
2012-12-28 00:00:00+00:00,1072349.91944243
2012-12-29 00:00:00+00:00,990461.80808905
2012-12-30 00:00:00+00:00,760423.90295738
2012-12-31 00:00:00+00:00,1366011.32184456
2013-01-01 00:00:00+00:00,1487903.54054828
2013-01-02 00:00:00+00:00,1943439.17563531
2013-01-03 00:00:00+00:00,1737954.89155689
2013-01-04 00:00:00+00:00,2324673.40456744
2013-01-05 00:00:00+00:00,2096793.34975657
2013-01-06 00:00:00+00:00,1097572.57397238
2013-01-07 00:00:00+00:00,1488401.99836396
2013-01-08 00:00:00+00:00,2144590.61315779
2013-01-09 00:00:00+00:00,1716927.36341633
2013-01-10 00:00:00+00:00,1331283.19680493
2013-01-11 00:00:00+00:00,1329375.01067212
2013-01-12 00:00:00+00:00,977434.00068973
2013-01-13 00:00:00+00:00,882747.44088401
2013-01-14 00:00:00+00:00,1115737.67515488
2013-01-15 00:00:00+00:00,2089752.26505096
2013-01-16 00:00:00+00:00,2231722.14441365
2013-01-17 00:00:00+00:00,1826114.06660908
2013-01-18 00:00:00+00:00,1652038.43688377
2013-01-19 00:00:00+00:00,1538800.78809931
2013-01-20 00:00:00+00:00,1196347.7748366
2013-01-21 00:00:00+00:00,1149421.85613925
2013-01-22 00:00:00+00:00,1460064.74410709
2013-01-23 00:00:00+00:00,2410170.17728705
2013-01-24 00:00:00+00:00,1613005.93650162
2013-01-25 00:00:00+00:00,1560881.41348128
2013-01-26 00:00:00+00:00,1340223.83795312
2013-01-27 00:00:00+00:00,1467991.86925717
2013-01-28 00:00:00+00:00,1686630.87151299
2013-01-29 00:00:00+00:00,2422700.333138
2013-01-30 00:00:00+00:00,2688211.96746166
2013-01-31 00:00:00+00:00,1584524.95815269
2013-02-01 00:00:00+00:00,1809949.38236083
2013-02-02 00:00:00+00:00,1350121.69768752
2013-02-03 00:00:00+00:00,1384459.42661084
2013-02-04 00:00:00+00:00,2008391.53925649
2013-02-05 00:00:00+00:00,2002092.17513474
2013-02-06 00:00:00+00:00,1856921.10007738
2013-02-07 00:00:00+00:00,1724818.92494206
2013-02-08 00:00:00+00:00,2185895.46455008
2013-02-09 00:00:00+00:00,1812664.46085572
2013-02-10 00:00:00+00:00,1366499.38247223
2013-02-11 00:00:00+00:00,1324216.79690155
2013-02-12 00:00:00+00:00,1270327.97878617
2013-02-13 00:00:00+00:00,1216723.71298436
2013-02-14 00:00:00+00:00,1498546.80866255
2013-02-15 00:00:00+00:00,1280903.03519231
2013-02-16 00:00:00+00:00,1263430.55845847
2013-02-17 00:00:00+00:00,1140764.94454399
2013-02-18 00:00:00+00:00,1232751.88073032
2013-02-19 00:00:00+00:00,1452384.54936534
2013-02-20 00:00:00+00:00,1195956.75597527
2013-02-21 00:00:00+00:00,1045679.71114568
2013-02-22 00:00:00+00:00,1574418.08121344
2013-02-23 00:00:00+00:00,1279535.40686728
2013-02-24 00:00:00+00:00,1703540.55773319
2013-02-25 00:00:00+00:00,1864640.54503263
2013-02-26 00:00:00+00:00,1628956.99196769
2013-02-27 00:00:00+00:00,1532294.07870081
2013-02-28 00:00:00+00:00,1481597.12847832
2013-03-01 00:00:00+00:00,1643989.62912903
2013-03-02 00:00:00+00:00,1492529.67505447
2013-03-03 00:00:00+00:00,930043.50367616
2013-03-04 00:00:00+00:00,974511.8057737
2013-03-05 00:00:00+00:00,1935290.54484938
2013-03-06 00:00:00+00:00,2319888.29812895
2013-03-07 00:00:00+00:00,1655475.32385547
2013-03-08 00:00:00+00:00,1205083.79338452
2013-03-09 00:00:00+00:00,1019880.06295548
2013-03-10 00:00:00+00:00,1237097.43175332
2013-03-11 00:00:00+00:00,1003344.60508509
2013-03-12 00:00:00+00:00,1488497.73360686
2013-03-13 00:00:00+00:00,1501988.14674091
2013-03-14 00:00:00+00:00,1184456.41945559
2013-03-15 00:00:00+00:00,5342054.91068707
2013-03-16 00:00:00+00:00,2303437.08946281
2013-03-17 00:00:00+00:00,895980.78133622
2013-03-18 00:00:00+00:00,3766063.83169301
2013-03-19 00:00:00+00:00,1940405.76322992
2013-03-20 00:00:00+00:00,1882897.98491775
2013-03-21 00:00:00+00:00,2036384.71276231
2013-03-22 00:00:00+00:00,1514292.31854833
2013-03-23 00:00:00+00:00,1432969.73235312
2013-03-24 00:00:00+00:00,990872.11961179
2013-03-25 00:00:00+00:00,1541353.24113522
2013-03-26 00:00:00+00:00,1845044.05350145
2013-03-27 00:00:00+00:00,2734770.07481148
2013-03-28 00:00:00+00:00,1822064.59466194
2013-03-29 00:00:00+00:00,1456037.07452531
2013-03-30 00:00:00+00:00,1818791.57915029
2013-03-31 00:00:00+00:00,1536666.96310712
2013-04-01 00:00:00+00:00,1444073.20819272
2013-04-02 00:00:00+00:00,2583932.84709251
2013-04-03 00:00:00+00:00,2366879.15757457
2013-04-04 00:00:00+00:00,2288741.41839604
2013-04-05 00:00:00+00:00,2058450.40296756
2013-04-06 00:00:00+00:00,1329148.63433635
2013-04-07 00:00:00+00:00,1085435.70425637
2013-04-08 00:00:00+00:00,1524874.52332822
2013-04-09 00:00:00+00:00,2075086.19903714
2013-04-10 00:00:00+00:00,2875556.59286897
2013-04-11 00:00:00+00:00,2395929.09739545
2013-04-12 00:00:00+00:00,1769721.5807341
2013-04-13 00:00:00+00:00,1302086.67250284
2013-04-14 00:00:00+00:00,821687.8045174
2013-04-15 00:00:00+00:00,1045663.52263034
2013-04-16 00:00:00+00:00,1765265.96806999
2013-04-17 00:00:00+00:00,1719198.9512023
2013-04-18 00:00:00+00:00,5843154.45444902
2013-04-19 00:00:00+00:00,1870387.13442715
2013-04-20 00:00:00+00:00,1093822.15024263
2013-04-21 00:00:00+00:00,978783.91136217
2013-04-22 00:00:00+00:00,1645889.42523282
2013-04-23 00:00:00+00:00,1575933.15078296
2013-04-24 00:00:00+00:00,2160250.32014712
2013-04-25 00:00:00+00:00,1632980.79866026
2013-04-26 00:00:00+00:00,1175152.08314955
2013-04-27 00:00:00+00:00,804548.6375959
2013-04-28 00:00:00+00:00,575004.09021038
2013-04-29 00:00:00+00:00,1885164.05645421
2013-04-30 00:00:00+00:00,999572.87955929
2013-05-01 00:00:00+00:00,1346906.00547036
2013-05-02 00:00:00+00:00,903906.53102299
2013-05-03 00:00:00+00:00,805837.54511299
2013-05-04 00:00:00+00:00,500667.68730273
2013-05-05 00:00:00+00:00,634021.26482266
2013-05-06 00:00:00+00:00,854203.07005428
2013-05-07 00:00:00+00:00,969588.40438833
2013-05-08 00:00:00+00:00,827916.76003961
2013-05-09 00:00:00+00:00,691231.14942203
2013-05-10 00:00:00+00:00,910819.40029244
2013-05-11 00:00:00+00:00,670513.05481323
2013-05-12 00:00:00+00:00,558309.128276
2013-05-13 00:00:00+00:00,1117683.45602658
2013-05-14 00:00:00+00:00,780424.78949884
2013-05-15 00:00:00+00:00,749205.42306148
2013-05-16 00:00:00+00:00,719685.07099782
2013-05-17 00:00:00+00:00,849360.34615637
2013-05-18 00:00:00+00:00,744446.44386218
2013-05-19 00:00:00+00:00,419595.58796644
2013-05-20 00:00:00+00:00,537395.4999207
2013-05-21 00:00:00+00:00,670661.44010763
2013-05-22 00:00:00+00:00,734124.97034833
2013-05-23 00:00:00+00:00,707943.49341175
2013-05-24 00:00:00+00:00,755468.34952444
2013-05-25 00:00:00+00:00,731486.99623608
2013-05-26 00:00:00+00:00,384591.50136146
2013-05-27 00:00:00+00:00,662159.48536246
2013-05-28 00:00:00+00:00,701675.74202692
2013-05-29 00:00:00+00:00,789412.14108019
2013-05-30 00:00:00+00:00,625065.32849651
2013-05-31 00:00:00+00:00,674197.71697058
2013-06-01 00:00:00+00:00,480213.1537224
2013-06-02 00:00:00+00:00,426851.51102358
2013-06-03 00:00:00+00:00,775062.35202569
2013-06-04 00:00:00+00:00,656252.08830188
2013-06-05 00:00:00+00:00,676679.23633264
2013-06-06 00:00:00+00:00,749364.61640094
2013-06-07 00:00:00+00:00,674079.10572074
2013-06-08 00:00:00+00:00,394467.28027959
2013-06-09 00:00:00+00:00,671149.9809793
2013-06-10 00:00:00+00:00,486160.65228209
2013-06-11 00:00:00+00:00,593789.62318689
2013-06-12 00:00:00+00:00,556921.23242036
2013-06-13 00:00:00+00:00,602866.0758113
2013-06-14 00:00:00+00:00,717948.86954571
2013-06-15 00:00:00+00:00,411023.7945759
2013-06-16 00:00:00+00:00,516026.15537291
2013-06-17 00:00:00+00:00,575183.11094436
2013-06-18 00:00:00+00:00,639684.38417488
2013-06-19 00:00:00+00:00,579168.38904291
2013-06-20 00:00:00+00:00,724688.08406255
2013-06-21 00:00:00+00:00,708548.53711622
2013-06-22 00:00:00+00:00,430571.14784129
2013-06-23 00:00:00+00:00,336223.55729332
2013-06-24 00:00:00+00:00,606263.84994004
2013-06-25 00:00:00+00:00,713329.67549165
2013-06-26 00:00:00+00:00,622775.60485733
2013-06-27 00:00:00+00:00,560679.47660306
2013-06-28 00:00:00+00:00,655642.98841664
2013-06-29 00:00:00+00:00,528296.07916074
2013-06-30 00:00:00+00:00,410455.66486173
2013-07-01 00:00:00+00:00,864996.29828541
2013-07-02 00:00:00+00:00,731960.99148739
2013-07-03 00:00:00+00:00,812832.73135508
2013-07-04 00:00:00+00:00,850790.94337628
2013-07-05 00:00:00+00:00,1069880.82217607
2013-07-06 00:00:00+00:00,695881.42653655
2013-07-07 00:00:00+00:00,639212.2060161
2013-07-08 00:00:00+00:00,832838.12696083
2013-07-09 00:00:00+00:00,1156244.18110568
2013-07-10 00:00:00+00:00,1080267.65000691
2013-07-11 00:00:00+00:00,1054091.66644644
2013-07-12 00:00:00+00:00,1017627.69054483
2013-07-13 00:00:00+00:00,873059.4164051
2013-07-14 00:00:00+00:00,577953.61499258
2013-07-15 00:00:00+00:00,698688.29340107
2013-07-16 00:00:00+00:00,947243.89142802
2013-07-17 00:00:00+00:00,1076302.45427026
2013-07-18 00:00:00+00:00,1001833.50514063
2013-07-19 00:00:00+00:00,815134.43180098
2013-07-20 00:00:00+00:00,491249.4696893
2013-07-21 00:00:00+00:00,491773.05459002
2013-07-22 00:00:00+00:00,899177.5199663
2013-07-23 00:00:00+00:00,1008942.91836014
2013-07-24 00:00:00+00:00,903635.02016984
2013-07-25 00:00:00+00:00,808277.9623664
2013-07-26 00:00:00+00:00,784211.68737298
2013-07-27 00:00:00+00:00,457048.38349542
2013-07-28 00:00:00+00:00,614680.0016639
2013-07-29 00:00:00+00:00,743372.70847808
2013-07-30 00:00:00+00:00,1002146.28110232
2013-07-31 00:00:00+00:00,858968.312691
2013-08-01 00:00:00+00:00,1142842.0844093
2013-08-02 00:00:00+00:00,908634.98070003
2013-08-03 00:00:00+00:00,672484.73873773
2013-08-04 00:00:00+00:00,506149.80239334
2013-08-05 00:00:00+00:00,846913.10914614
2013-08-06 00:00:00+00:00,756009.45184941
2013-08-07 00:00:00+00:00,808752.96171028
2013-08-08 00:00:00+00:00,720271.03810908
2013-08-09 00:00:00+00:00,616646.88038421
2013-08-10 00:00:00+00:00,511775.19740621
2013-08-11 00:00:00+00:00,424121.38626916
2013-08-12 00:00:00+00:00,841961.46354374
2013-08-13 00:00:00+00:00,1296976.69001843
2013-08-14 00:00:00+00:00,1337650.64566049
2013-08-15 00:00:00+00:00,817215.24967896
2013-08-16 00:00:00+00:00,1069334.84878013
2013-08-17 00:00:00+00:00,1001501.99671026
2013-08-18 00:00:00+00:00,782814.99232096
2013-08-19 00:00:00+00:00,1110627.37099048
2013-08-20 00:00:00+00:00,967443.03729567
2013-08-21 00:00:00+00:00,1270707.14845513
2013-08-22 00:00:00+00:00,818105.90507484
2013-08-23 00:00:00+00:00,821495.99161818
2013-08-24 00:00:00+00:00,563333.16359084
2013-08-25 00:00:00+00:00,551848.77667898
2013-08-26 00:00:00+00:00,703496.5864526
2013-08-27 00:00:00+00:00,906028.70532637
2013-08-28 00:00:00+00:00,779542.92525829
2013-08-29 00:00:00+00:00,2634399.61052342
2013-08-30 00:00:00+00:00,826479.42294314
2013-08-31 00:00:00+00:00,873122.94811809
2013-09-01 00:00:00+00:00,817839.164132
2013-09-02 00:00:00+00:00,808498.21604638
2013-09-03 00:00:00+00:00,944903.70812274
2013-09-04 00:00:00+00:00,908072.65179432
2013-09-05 00:00:00+00:00,882736.03871378
2013-09-06 00:00:00+00:00,696929.21452673
2013-09-07 00:00:00+00:00,625920.43034022
2013-09-08 00:00:00+00:00,394214.70822739
2013-09-09 00:00:00+00:00,1025661.22557907
2013-09-10 00:00:00+00:00,640578.62675071
2013-09-11 00:00:00+00:00,826662.98903232
2013-09-12 00:00:00+00:00,697772.75648559
2013-09-13 00:00:00+00:00,649116.90197614
2013-09-14 00:00:00+00:00,566652.04578844
2013-09-15 00:00:00+00:00,398954.90197594
2013-09-16 00:00:00+00:00,674369.766253
2013-09-17 00:00:00+00:00,622837.43114479
2013-09-18 00:00:00+00:00,802761.76039578
2013-09-19 00:00:00+00:00,829042.03535857
2013-09-20 00:00:00+00:00,729282.00702786
2013-09-21 00:00:00+00:00,447322.55812902
2013-09-22 00:00:00+00:00,490118.09274894
2013-09-23 00:00:00+00:00,995762.12744773
2013-09-24 00:00:00+00:00,943741.20512758
2013-09-25 00:00:00+00:00,822105.0236907
2013-09-26 00:00:00+00:00,741474.85079088
2013-09-27 00:00:00+00:00,685582.23174146
2013-09-28 00:00:00+00:00,528981.61311095
2013-09-29 00:00:00+00:00,549852.16980281
2013-09-30 00:00:00+00:00,822673.2848276
2013-10-01 00:00:00+00:00,1083363.79637658
2013-10-02 00:00:00+00:00,1182263.94142234
2013-10-03 00:00:00+00:00,922019.19790514
2013-10-04 00:00:00+00:00,797648.91792573
2013-10-05 00:00:00+00:00,443245.34467043
2013-10-06 00:00:00+00:00,414662.1090712
2013-10-07 00:00:00+00:00,684665.40279799
2013-10-08 00:00:00+00:00,716240.78021576
2013-10-09 00:00:00+00:00,900179.18588192
2013-10-10 00:00:00+00:00,748407.30621242
2013-10-11 00:00:00+00:00,824898.80665948
2013-10-12 00:00:00+00:00,692521.90736753
2013-10-13 00:00:00+00:00,707082.88864873
2013-10-14 00:00:00+00:00,914511.54971333
2013-10-15 00:00:00+00:00,917966.1701598
2013-10-16 00:00:00+00:00,1017447.13823165
2013-10-17 00:00:00+00:00,843159.20820139
2013-10-18 00:00:00+00:00,932736.60707606
2013-10-19 00:00:00+00:00,1001731.66975742
2013-10-20 00:00:00+00:00,717756.27363524
2013-10-21 00:00:00+00:00,1053884.60963567
2013-10-22 00:00:00+00:00,1201456.42456722
2013-10-23 00:00:00+00:00,1085153.09616272
2013-10-24 00:00:00+00:00,1023677.53782816
2013-10-25 00:00:00+00:00,2811542.40231338
2013-10-26 00:00:00+00:00,682180.12611418
2013-10-27 00:00:00+00:00,505270.89858643
2013-10-28 00:00:00+00:00,641307.28360926
2013-10-29 00:00:00+00:00,1682393.89194613
2013-10-30 00:00:00+00:00,712188.43756482
2013-10-31 00:00:00+00:00,679963.27426553
2013-11-01 00:00:00+00:00,631610.8496115
2013-11-02 00:00:00+00:00,644166.83392928
2013-11-03 00:00:00+00:00,588975.48406361
2013-11-04 00:00:00+00:00,969135.88474856
2013-11-05 00:00:00+00:00,1111124.0988853
2013-11-06 00:00:00+00:00,912420.54889103
2013-11-07 00:00:00+00:00,1207938.86182142
2013-11-08 00:00:00+00:00,1068074.18655669
2013-11-09 00:00:00+00:00,896636.4465665
2013-11-10 00:00:00+00:00,796938.73451097
2013-11-11 00:00:00+00:00,743542.26603622
2013-11-12 00:00:00+00:00,1103989.42890642
2013-11-13 00:00:00+00:00,1263260.0399853
2013-11-14 00:00:00+00:00,1150430.45537723
2013-11-15 00:00:00+00:00,2572302.04178394
2013-11-16 00:00:00+00:00,1486142.01740268
2013-11-17 00:00:00+00:00,1153541.83544014
2013-11-18 00:00:00+00:00,2120256.3646133
2013-11-19 00:00:00+00:00,2265077.8740348
2013-11-20 00:00:00+00:00,1686221.84037527
2013-11-21 00:00:00+00:00,2189194.23237728
2013-11-22 00:00:00+00:00,2388896.69996094
2013-11-23 00:00:00+00:00,1529052.40719634
2013-11-24 00:00:00+00:00,1514654.9755134
2013-11-25 00:00:00+00:00,1444926.20145219
2013-11-26 00:00:00+00:00,4024497.85833884
2013-11-27 00:00:00+00:00,3319510.60111249
2013-11-28 00:00:00+00:00,3414007.61388381
2013-11-29 00:00:00+00:00,2598578.38611887
2013-11-30 00:00:00+00:00,1862332.85274235
2013-12-01 00:00:00+00:00,1489563.48246405
2013-12-02 00:00:00+00:00,1420494.76746289
2013-12-03 00:00:00+00:00,1185013.75631648
2013-12-04 00:00:00+00:00,1344515.75010553
2013-12-05 00:00:00+00:00,1546195.58129251
2013-12-06 00:00:00+00:00,1158390.78753875
2013-12-07 00:00:00+00:00,2352832.79896199
2013-12-08 00:00:00+00:00,1214617.1824875
2013-12-09 00:00:00+00:00,1212296.70078849
2013-12-10 00:00:00+00:00,832714.75678104
2013-12-11 00:00:00+00:00,1109615.58819645
2013-12-12 00:00:00+00:00,910963.04395543
2013-12-13 00:00:00+00:00,910141.10885876
2013-12-14 00:00:00+00:00,615264.19332036
2013-12-15 00:00:00+00:00,458209.90980749
2013-12-16 00:00:00+00:00,2087772.38139963
2013-12-17 00:00:00+00:00,1581553.23126864
2013-12-18 00:00:00+00:00,1991827.16164437
2013-12-19 00:00:00+00:00,1358360.43540133
2013-12-20 00:00:00+00:00,935860.06355501
2013-12-21 00:00:00+00:00,973596.2843229
2013-12-22 00:00:00+00:00,916166.67420358
2013-12-23 00:00:00+00:00,717948.08205083
2013-12-24 00:00:00+00:00,882287.48371654
2013-12-25 00:00:00+00:00,874156.99590914
2013-12-26 00:00:00+00:00,615920.12096162
2013-12-27 00:00:00+00:00,601405.66566828
2013-12-28 00:00:00+00:00,610528.47665744
2013-12-29 00:00:00+00:00,833320.88029096
2013-12-30 00:00:00+00:00,810317.90075881
2013-12-31 00:00:00+00:00,503684.97810969
2014-01-01 00:00:00+00:00,533848.92674153
2014-01-02 00:00:00+00:00,705934.68082414
2014-01-03 00:00:00+00:00,893744.63799063
2014-01-04 00:00:00+00:00,631568.78807807
2014-01-05 00:00:00+00:00,929584.00572127
2014-01-06 00:00:00+00:00,993166.3408143
2014-01-07 00:00:00+00:00,920427.40294626
2014-01-08 00:00:00+00:00,794209.82990179
2014-01-09 00:00:00+00:00,592323.17028736
2014-01-10 00:00:00+00:00,564664.0715192
2014-01-11 00:00:00+00:00,419766.14731706
2014-01-12 00:00:00+00:00,416360.21687443
2014-01-13 00:00:00+00:00,525508.66666127
2014-01-14 00:00:00+00:00,744941.41015337
2014-01-15 00:00:00+00:00,601022.49301228
2014-01-16 00:00:00+00:00,600638.60093318
2014-01-17 00:00:00+00:00,422366.54737546
2014-01-18 00:00:00+00:00,353520.45689459
2014-01-19 00:00:00+00:00,562834.86632996
2014-01-20 00:00:00+00:00,779540.02460482
2014-01-21 00:00:00+00:00,617940.20883579
2014-01-22 00:00:00+00:00,488261.11430646
2014-01-23 00:00:00+00:00,508356.23512329
2014-01-24 00:00:00+00:00,743133.16835681
2014-01-25 00:00:00+00:00,459643.42063335
2014-01-26 00:00:00+00:00,395311.22915226
2014-01-27 00:00:00+00:00,902876.67238012
2014-01-28 00:00:00+00:00,644505.3790613
2014-01-29 00:00:00+00:00,481711.54154339
2014-01-30 00:00:00+00:00,526774.90760093
2014-01-31 00:00:00+00:00,404576.50507151
2014-02-01 00:00:00+00:00,447927.17559325
2014-02-02 00:00:00+00:00,488027.6127977
2014-02-03 00:00:00+00:00,477886.5082333
2014-02-04 00:00:00+00:00,788820.3193448
2014-02-05 00:00:00+00:00,796003.19400981
2014-02-06 00:00:00+00:00,660055.6832446
2014-02-07 00:00:00+00:00,863508.35555976
2014-02-08 00:00:00+00:00,564894.52497743
2014-02-09 00:00:00+00:00,487711.37062478
2014-02-10 00:00:00+00:00,798179.98519314
2014-02-11 00:00:00+00:00,697297.44191768
2014-02-12 00:00:00+00:00,614785.48204274
2014-02-13 00:00:00+00:00,641840.31052504
2014-02-14 00:00:00+00:00,724332.87745072
2014-02-15 00:00:00+00:00,958961.42264482
2014-02-16 00:00:00+00:00,623765.15126793
2014-02-17 00:00:00+00:00,501622.52293118
2014-02-18 00:00:00+00:00,497138.57283008
2014-02-19 00:00:00+00:00,456023.58900931
2014-02-20 00:00:00+00:00,558917.04531212
2014-02-21 00:00:00+00:00,518008.04508929
2014-02-22 00:00:00+00:00,397298.65534548
2014-02-23 00:00:00+00:00,411126.30186293
2014-02-24 00:00:00+00:00,771408.0932469
2014-02-25 00:00:00+00:00,1087064.30704939
