Time,seller-exhaustion-constant-btc-24h
2010-12-02 00:00:00+00:00,0.13532578855821323
2010-12-03 00:00:00+00:00,0.11736666365874178
2010-12-04 00:00:00+00:00,0.10797411633522974
2010-12-05 00:00:00+00:00,0.12549857810332854
2010-12-06 00:00:00+00:00,0.14864326175659018
2010-12-07 00:00:00+00:00,0.13691727150487681
2010-12-08 00:00:00+00:00,0.10945808359683054
2010-12-09 00:00:00+00:00,0.1139036402126002
2010-12-10 00:00:00+00:00,0.12520622240716373
2010-12-11 00:00:00+00:00,0.11794122398069565
2010-12-12 00:00:00+00:00,0.12243690178076459
2010-12-13 00:00:00+00:00,0.12097693597453425
2010-12-14 00:00:00+00:00,0.11968987960438159
2010-12-15 00:00:00+00:00,0.1057477168095221
2010-12-16 00:00:00+00:00,0.10947722280440257
2010-12-17 00:00:00+00:00,0.10321669874534242
2010-12-18 00:00:00+00:00,0.10269660153449763
2010-12-19 00:00:00+00:00,0.10115172053959051
2010-12-20 00:00:00+00:00,0.10070739829557991
2010-12-21 00:00:00+00:00,0.09179762868914422
2010-12-22 00:00:00+00:00,0.09665669017848234
2010-12-23 00:00:00+00:00,0.09168245078515425
2010-12-24 00:00:00+00:00,0.08685242972347407
2010-12-25 00:00:00+00:00,0.08368072384661548
2010-12-26 00:00:00+00:00,0.08031654151435512
2010-12-27 00:00:00+00:00,0.07561662504693595
2010-12-28 00:00:00+00:00,0.07235255505223276
2010-12-29 00:00:00+00:00,0.074330793748032
2010-12-30 00:00:00+00:00,0.08024962164983217
2010-12-31 00:00:00+00:00,0.08442982935866716
2011-01-01 00:00:00+00:00,0.08949655032417012
2011-01-02 00:00:00+00:00,0.09531191057195683
2011-01-03 00:00:00+00:00,0.09916502198475101
2011-01-04 00:00:00+00:00,0.10035727707374331
2011-01-05 00:00:00+00:00,0.09728388750562354
2011-01-06 00:00:00+00:00,0.0954071690436103
2011-01-07 00:00:00+00:00,0.09577075161361302
2011-01-08 00:00:00+00:00,0.09631017777340449
2011-01-09 00:00:00+00:00,0.09188826966951712
2011-01-10 00:00:00+00:00,0.09144552217959358
2011-01-11 00:00:00+00:00,0.08950156337381472
2011-01-12 00:00:00+00:00,0.087471130487707
2011-01-13 00:00:00+00:00,0.08265080365706726
2011-01-14 00:00:00+00:00,0.0955519991297294
2011-01-15 00:00:00+00:00,0.09981030799847274
2011-01-16 00:00:00+00:00,0.1064161330383532
2011-01-17 00:00:00+00:00,0.11230761407204311
2011-01-18 00:00:00+00:00,0.11574027691141733
2011-01-19 00:00:00+00:00,0.12389595745956253
2011-01-20 00:00:00+00:00,0.12378468304811463
2011-01-21 00:00:00+00:00,0.11140740145975633
2011-01-22 00:00:00+00:00,0.10815708587269943
2011-01-23 00:00:00+00:00,0.10903986182172128
2011-01-24 00:00:00+00:00,0.11645670167952649
2011-01-25 00:00:00+00:00,0.11421959719302874
2011-01-26 00:00:00+00:00,0.11504291235297867
2011-01-27 00:00:00+00:00,0.11399880422643645
2011-01-28 00:00:00+00:00,0.11434068338579224
2011-01-29 00:00:00+00:00,0.11307589114912497
2011-01-30 00:00:00+00:00,0.11419779524622357
2011-01-31 00:00:00+00:00,0.1137026155433797
2011-02-01 00:00:00+00:00,0.11314465401255046
2011-02-02 00:00:00+00:00,0.13035256718666235
2011-02-03 00:00:00+00:00,0.15059066757477166
2011-02-04 00:00:00+00:00,0.16540920802179773
2011-02-05 00:00:00+00:00,0.16731884285715873
2011-02-06 00:00:00+00:00,0.18307254419631988
2011-02-07 00:00:00+00:00,0.1992644310952084
2011-02-08 00:00:00+00:00,0.21378921113001814
2011-02-09 00:00:00+00:00,0.21936417050279283
2011-02-10 00:00:00+00:00,0.20766577147674917
2011-02-11 00:00:00+00:00,0.23202373187323005
2011-02-12 00:00:00+00:00,0.23002896184142113
2011-02-13 00:00:00+00:00,0.2370674027562517
2011-02-14 00:00:00+00:00,0.244075879658974
2011-02-15 00:00:00+00:00,0.24743402534767198
2011-02-16 00:00:00+00:00,0.25112352101423896
2011-02-17 00:00:00+00:00,0.2501547858425294
2011-02-18 00:00:00+00:00,0.24247705802347105
2011-02-19 00:00:00+00:00,0.2616590076571561
2011-02-20 00:00:00+00:00,0.26465607699759436
2011-02-21 00:00:00+00:00,0.26071095808088307
2011-02-22 00:00:00+00:00,0.25499211862884824
2011-02-23 00:00:00+00:00,0.23266421987834218
2011-02-24 00:00:00+00:00,0.2218844733815869
2011-02-25 00:00:00+00:00,0.19617952363435778
2011-02-26 00:00:00+00:00,0.18972289478096976
2011-02-27 00:00:00+00:00,0.1644548541542238
2011-02-28 00:00:00+00:00,0.1508295446085806
2011-03-01 00:00:00+00:00,0.12093710016946643
2011-03-02 00:00:00+00:00,0.0992782598959381
2011-03-03 00:00:00+00:00,0.08718165143167769
2011-03-04 00:00:00+00:00,0.07672137424125886
2011-03-05 00:00:00+00:00,0.06871476556996037
2011-03-06 00:00:00+00:00,0.06610252389452322
2011-03-07 00:00:00+00:00,0.06444663628629967
2011-03-08 00:00:00+00:00,0.06283535979131664
2011-03-09 00:00:00+00:00,0.06537742241123606
2011-03-10 00:00:00+00:00,0.07231668663121443
2011-03-11 00:00:00+00:00,0.06486992735369501
2011-03-12 00:00:00+00:00,0.06588272464375511
2011-03-13 00:00:00+00:00,0.06160217686167916
2011-03-14 00:00:00+00:00,0.060823808112666036
2011-03-15 00:00:00+00:00,0.055593751452120796
2011-03-16 00:00:00+00:00,0.051817886864174094
2011-03-17 00:00:00+00:00,0.04869524226021036
2011-03-18 00:00:00+00:00,0.04873216423236201
2011-03-19 00:00:00+00:00,0.04853596562023497
2011-03-20 00:00:00+00:00,0.04828900676891721
2011-03-21 00:00:00+00:00,0.05353756225574568
2011-03-22 00:00:00+00:00,0.05596304286910945
2011-03-23 00:00:00+00:00,0.05379905532482513
2011-03-24 00:00:00+00:00,0.05338760293093369
2011-03-25 00:00:00+00:00,0.05238814572069728
2011-03-26 00:00:00+00:00,0.04965421684821161
2011-03-27 00:00:00+00:00,0.04604782271006896
2011-03-28 00:00:00+00:00,0.04651357863387222
2011-03-29 00:00:00+00:00,0.04738074558961576
2011-03-30 00:00:00+00:00,0.048663744735245124
2011-03-31 00:00:00+00:00,0.048017130446426214
2011-04-01 00:00:00+00:00,0.04770775058003544
2011-04-02 00:00:00+00:00,0.045901765702286226
2011-04-03 00:00:00+00:00,0.045258861276362215
2011-04-04 00:00:00+00:00,0.054504304401685855
2011-04-05 00:00:00+00:00,0.06775261228033172
2011-04-06 00:00:00+00:00,0.06523406765929639
2011-04-07 00:00:00+00:00,0.0621865155693442
2011-04-08 00:00:00+00:00,0.06095029990599194
2011-04-09 00:00:00+00:00,0.0621987422211962
2011-04-10 00:00:00+00:00,0.06116053178975228
2011-04-11 00:00:00+00:00,0.05989815256761636
2011-04-12 00:00:00+00:00,0.05454628634529651
2011-04-13 00:00:00+00:00,0.05793516786830781
2011-04-14 00:00:00+00:00,0.0639505003185986
2011-04-15 00:00:00+00:00,0.06797852414161673
2011-04-16 00:00:00+00:00,0.07872681373414044
2011-04-17 00:00:00+00:00,0.0884663536374512
2011-04-18 00:00:00+00:00,0.09502303870518167
2011-04-19 00:00:00+00:00,0.10661154333045268
2011-04-20 00:00:00+00:00,0.11361111195415034
2011-04-21 00:00:00+00:00,0.1259742065588077
2011-04-22 00:00:00+00:00,0.12835384155066668
2011-04-23 00:00:00+00:00,0.13209249964810096
2011-04-24 00:00:00+00:00,0.14033809547254286
