Time,block-interval-mean-btc-24h
2010-01-23 00:00:00+00:00,537.86875
2010-01-24 00:00:00+00:00,560.88961038961
2010-01-25 00:00:00+00:00,410.682464454976
2010-01-26 00:00:00+00:00,441.748717948718
2010-01-27 00:00:00+00:00,531.823170731707
2010-01-28 00:00:00+00:00,488.649717514124
2010-01-29 00:00:00+00:00,438.649746192893
2010-01-30 00:00:00+00:00,410.119047619048
2010-01-31 00:00:00+00:00,524.09696969697
2010-02-01 00:00:00+00:00,467.309782608696
2010-02-02 00:00:00+00:00,593.468965517241
2010-02-03 00:00:00+00:00,329.281481481481
2010-02-04 00:00:00+00:00,389.873362445415
2010-02-05 00:00:00+00:00,385.134529147982
2010-02-06 00:00:00+00:00,451.21875
2010-02-07 00:00:00+00:00,394.400921658986
2010-02-08 00:00:00+00:00,438.88
2010-02-09 00:00:00+00:00,421.652173913043
2010-02-10 00:00:00+00:00,513.142857142857
2010-02-11 00:00:00+00:00,515.473372781065
2010-02-12 00:00:00+00:00,467.770491803279
2010-02-13 00:00:00+00:00,372.814655172414
2010-02-14 00:00:00+00:00,418.225961538462
2010-02-15 00:00:00+00:00,491.926136363636
2010-02-16 00:00:00+00:00,444.405128205128
2010-02-17 00:00:00+00:00,360.18410041841
2010-02-18 00:00:00+00:00,414.5
2010-02-19 00:00:00+00:00,451.890625
2010-02-20 00:00:00+00:00,415.317307692308
2010-02-21 00:00:00+00:00,389.363228699552
2010-02-22 00:00:00+00:00,330.6
2010-02-23 00:00:00+00:00,348.804
2010-02-24 00:00:00+00:00,505.74269005848
2010-02-25 00:00:00+00:00,560.461038961039
2010-02-26 00:00:00+00:00,501.174418604651
2010-02-27 00:00:00+00:00,497.622093023256
2010-02-28 00:00:00+00:00,554.108974358974
2010-03-01 00:00:00+00:00,448.364102564103
2010-03-02 00:00:00+00:00,459.75
2010-03-03 00:00:00+00:00,568.967105263158
2010-03-04 00:00:00+00:00,464.637837837838
2010-03-05 00:00:00+00:00,501.163742690058
2010-03-06 00:00:00+00:00,502.64406779661
2010-03-07 00:00:00+00:00,481.497206703911
2010-03-08 00:00:00+00:00,691.248
2010-03-09 00:00:00+00:00,593.547945205479
2010-03-10 00:00:00+00:00,531.62962962963
2010-03-11 00:00:00+00:00,653.488721804511
2010-03-12 00:00:00+00:00,712.355371900826
2010-03-13 00:00:00+00:00,565.143790849673
2010-03-14 00:00:00+00:00,690.248
2010-03-15 00:00:00+00:00,636.918518518519
2010-03-16 00:00:00+00:00,691.761904761905
2010-03-17 00:00:00+00:00,634.007352941176
2010-03-18 00:00:00+00:00,639.85
2010-03-19 00:00:00+00:00,567.908496732026
2010-03-20 00:00:00+00:00,468.614583333333
2010-03-21 00:00:00+00:00,475.661202185792
2010-03-22 00:00:00+00:00,486.296089385475
2010-03-23 00:00:00+00:00,415.792270531401
2010-03-24 00:00:00+00:00,505.005847953216
2010-03-25 00:00:00+00:00,463.786096256685
2010-03-26 00:00:00+00:00,438.756345177665
2010-03-27 00:00:00+00:00,481.544943820225
2010-03-28 00:00:00+00:00,468.069892473118
