ds,yhat,yhat_lower,yhat_upper,trend,trend_lower,trend_upper
2021-11-04,48387.068249420976,42466.95302459445,54910.00170126411,48795.631800624484,48795.631800624484,48795.631800624484
2021-11-05,48393.129327125804,41837.328269305144,54355.911895227924,48853.792669609546,48853.792669609546,48853.792669609546
2021-11-06,48374.79222540775,42274.817380398665,54780.05837750345,48911.953538594644,48911.953538594644,48911.953538594644
