ds,yhat,yhat_lower,yhat_upper,trend,trend_lower,trend_upper
2021-11-04,61582.18356141308,60390.49173055746,62832.70837891934,23936.961066603602,23936.961066603602,23936.961066603602
2021-11-05,64086.96629329801,62832.723579038335,65346.22435358454,23947.01822255322,23947.01822255322,23947.01822255322
2021-11-06,63012.91245492519,61909.31203338673,64225.78733825477,23957.07537850282,23957.07537850282,23957.07537850282
